CustomerID,CarID,CarColor,Date
40284,99,Kobaltblau,02.01.1969
178073,204,Saphirblau,15.10.2008
890281,171,Sonnengelb,10.01.1973
123021,370,Muschelrosa,20.03.1960
189501,240,Gruen,24.09.1984
279957,158,Rot,23.01.1989
557108,311,Himmelgrau,16.11.1954
547144,245,Ozeanblau,09.04.2003
217143,225,Dunkelgrau,04.05.1971
469852,313,Korallenrot,03.10.2021
31605,289,Zinnoberrot,17.08.1942
464809,366,Lavendel,02.02.1962
393136,225,Karamell,11.11.1994
68905,214,Kupfer,04.01.1985
604087,316,Scharlachrot,10.03.1986
857080,347,Dunkelblau,05.08.1930
958420,224,Ozeanblau,10.04.1980
414191,57,Ocker,16.05.1936
159621,0,Maisgelb,12.06.2022
927757,334,Tuerkis,23.06.1930
6586,319,Gold,27.01.2004
337275,33,Marineblau,25.07.2007
44309,369,Lila,16.08.1924
150796,225,Orange,25.07.1946
764906,287,Muschelrosa,15.10.1927
959189,55,Amethyst,26.09.1979
483230,193,Aquamarin,19.05.1943
111317,326,Tannengruen,02.07.2007
331881,62,Ozeanblau,21.05.1939
7711,226,Hellblau,01.05.1958
860924,256,Kobaltblau,14.02.2006
37595,138,Purpurrot,27.01.2003
580024,136,Hellblau,05.05.1946
774139,67,Orange,09.05.2000
396963,15,Terrakotta,10.10.2018
241455,341,Kirschrot,04.11.1996
544578,252,Salbeigruen,17.10.1958
763364,3,Sonnengelb,15.05.2002
518142,66,Grau,21.10.1944
778389,366,Peridotgruen,01.09.1999
678771,60,Bernstein,15.02.1959
447805,358,Eisblau,12.06.1939
405486,153,Kobaltblau,15.04.1954
567530,97,Moosgruen,10.08.1986
244975,202,Schwarz,02.09.1986
290455,308,Braun,09.02.2000
808063,155,Smaragd,02.05.1982
295991,109,Zinnoberrot,17.11.1997
195992,154,Koenigsblau,10.09.1938
418941,66,Dunkelgrau,07.08.1968
132262,299,Wasserblau,20.11.1967
737829,100,Moosgruen,01.03.1971
414742,324,Schlamm,05.09.2000
170129,245,Himmelgrau,25.03.1957
725619,158,Nussbraun,26.06.1945
78632,255,Jade,24.07.1975
140980,13,Zinnoberrot,04.04.2007
560835,293,Scharlachrot,02.04.1983
436852,296,Zinnoberrot,20.02.1980
659472,203,Muschelrosa,12.05.1934
291427,278,Senf,10.05.1954
649480,17,Koralle,02.10.1948
22307,224,Koenigsblau,20.09.1974
860404,264,Moosgruen,22.03.1986
55372,260,Henna,19.01.1980
719560,275,Henna,10.03.1926
915287,66,Minzgruen,27.03.1975
703166,162,Marineblau,21.02.1982
77377,180,Zinnoberrot,09.07.2022
184316,103,Jagdgruen,21.03.1937
452624,164,Sahne,03.01.1956
96131,354,Amethyst,07.09.1984
784674,192,Kaktusgruen,22.03.1944
163201,235,Kobaltgruen,06.10.1929
518535,53,Ozeanblau,10.10.1929
443848,149,Korallenrot,23.05.1974
209613,121,Ozeanblau,21.09.1923
806814,135,Nussbraun,22.11.1982
569410,115,Mokka,18.06.1965
50507,206,Rubinrot,24.04.1989
212559,203,Weiss,14.02.1965
426293,144,Himbeerpink,01.10.1991
19482,203,Himmelblau,21.08.1945
921122,97,Dunkelblau,16.04.2000
641318,120,Senf,11.08.1968
671172,92,Purpurrot,11.04.2016
328944,181,Bronze,11.04.1952
727066,374,Silber,10.08.1946
365906,130,Zitronengelb,12.02.2009
764082,208,Indigo,24.08.1997
94186,37,Purpur,11.10.1962
327937,315,Elfenbein,17.04.1961
464381,228,Hellblau,12.03.2019
108025,294,Rubinrot,07.09.1964
90934,362,Lila,25.04.1949
117331,229,Kirschrot,02.09.1959
656640,114,Marineblau,23.02.1975
708686,30,Pflaumenblau,20.06.1967
582892,167,Kobaltgruen,03.03.1948
963738,172,Silber,19.01.2017
61379,318,Schneeweiss,25.07.2010
791048,103,Marineblau,22.09.1972
293682,268,Rot,07.02.1944
966662,284,Moosgruen,14.09.1943
501009,320,Wasserblau,23.10.1950
242394,137,Korallenrot,11.01.2021
284453,192,Smaragd,21.01.1953
626932,237,Schokoladenbraun,26.03.2000
7654,178,Zinnoberrot,11.11.1937
400232,222,Rosa,16.01.1924
495725,202,Saphirblau,16.01.1973
792840,77,Braun,25.02.1943
719735,126,Mitternachtsblau,14.02.1955
664369,194,Braun,22.08.2018
195145,270,Schlamm,18.01.1937
779945,203,Kaktusgruen,02.01.1954
306965,242,Beige,26.10.2021
199209,337,Karamell,22.07.1946
69783,26,Sonnengelb,18.04.1952
131861,350,Indigo,23.01.1994
477996,350,Rubinrot,05.10.1946
567523,235,Pink,15.03.2013
960601,17,Lavendel,06.01.1989
905284,37,Kaktusgruen,13.06.1938
498282,129,Beige,01.11.1939
292965,142,Zartrosa,08.08.2016
519486,149,Stahlblau,21.03.1963
125079,272,Violett,25.09.1924
570523,87,Stahlblau,04.04.2013
102341,113,Silber,17.04.1936
953839,375,Koralle,07.05.1948
354820,289,Tannengruen,24.02.1935
728974,107,Indigo,11.05.1995
61799,34,Salbeigruen,04.04.1931
526878,246,Schneeweiss,26.06.1928
263460,322,Gold,19.05.1970
903835,233,Lila,05.01.1947
472156,234,Sonnengelb,20.03.1941
606755,165,Ocker,01.08.2003
856206,297,Saphirblau,05.08.1991
656335,147,Kobaltblau,03.01.1990
496443,40,Weiss,12.09.1948
923523,277,Ziegelrot,26.09.1947
807916,334,Salbeigruen,13.07.1974
78907,356,Muschelrosa,18.09.2015
21605,164,Purpur,24.07.2015
765008,370,Terrakotta,21.06.1955
623969,299,Schlamm,25.01.2018
638754,157,Rubinrot,22.04.1965
709902,340,Aprikose,05.07.1985
430112,270,Gold,18.04.1996
940202,238,Senf,05.06.2014
536599,252,Rot,18.05.2018
477516,282,Tannengruen,18.01.2017
294280,146,Kobaltgruen,16.04.1996
994418,24,Stahlblau,12.09.1967
790780,39,Maisgelb,06.01.1987
946705,268,Korallenrot,14.11.1956
969283,15,Mokka,25.02.2012
417726,89,Mitternachtsblau,01.04.1957
879543,113,Elfenbein,20.06.1959
668888,85,Karminrot,04.07.1956
641793,240,Kieselgrau,25.05.2012
232125,355,Mitternachtsblau,15.07.2006
459768,375,Tannengruen,17.07.1936
454713,198,Muschelrosa,21.05.1929
332652,182,Bernstein,02.02.1971
913244,355,Himmelgrau,18.10.1992
974716,305,Saphirblau,16.02.2020
825420,103,Wasserblau,25.02.2006
178028,222,Salbeigruen,08.07.1939
777589,317,Orange,25.07.1955
896637,326,Gelb,04.01.1998
496347,244,Weiss,22.01.1979
651924,304,Olivgruen,18.10.2018
744644,242,Grau,05.08.1933
361584,78,Smaragdgruen,27.01.1923
563324,74,Rubinrot,02.10.2000
575926,331,Mint,24.09.2001
270895,139,Kirschrot,11.10.1992
573772,84,Jagdgruen,03.08.1935
943971,9,Grau,17.10.1966
205851,55,Saharasand,02.04.1960
889616,7,Dunkelgrau,07.10.1937
387847,366,Malachitgruen,06.05.1926
44199,329,Smaragdgruen,19.01.1939
558845,270,Feuerrot,17.07.1985
287398,242,Karamell,21.11.1998
719185,343,Malachitgruen,16.02.1941
174443,50,Peridotgruen,02.01.1956
200877,194,Kaktusgruen,14.04.1949
61040,299,Ziegelrot,23.10.2014
867323,56,Blaugruen,15.11.1962
350323,148,Malachitgruen,03.06.2016
406365,106,Pink,04.02.1982
248702,182,Limettengruen,16.06.1988
215339,176,Elfenbein,04.09.1973
784053,83,Himbeerpink,13.05.2001
680938,1,Ziegelrot,25.10.2005
498821,28,Vanille,24.03.2001
924427,54,Rot,10.03.2004
253776,260,Blau,21.07.1967
600493,240,Purpurrot,21.03.2016
798624,13,Lavendel,07.04.1948
198461,78,Silber,16.09.1987
72631,346,Violett,26.10.1930
162928,42,Pfirsich,24.09.1933
663944,321,Sonnengelb,19.01.1955
542997,90,Peridotgruen,22.03.1974
741754,102,Koralle,23.11.1974
118833,69,Azurblau,23.11.1962
558813,161,Mint,11.06.1955
690960,51,Kaktusgruen,14.08.1966
452954,199,Terrakotta,04.01.1958
977071,12,Bernstein,10.09.1999
923954,3,Hellblau,19.03.1999
445741,261,Marineblau,12.04.1953
912829,324,Aquamarin,13.07.1968
355606,270,Schlamm,18.02.1952
387271,70,Sahne,12.05.2010
784649,292,Minzgruen,12.04.2009
511285,193,Koenigsblau,15.06.2016
664262,369,Kieselgrau,21.04.2017
234749,239,Amethyst,17.09.1980
391421,203,Nussbraun,26.01.2021
898895,369,Rot,14.03.1991
240446,22,Zitronengelb,04.02.1926
904803,137,Purpurrot,09.06.2022
663286,75,Elfenbein,12.02.2010
114387,328,Aprikose,02.11.1934
400309,50,Malachitgruen,23.06.2014
286774,131,Koenigsblau,14.07.1993
939776,20,Dunkelgruen,25.09.1974
870175,199,Kupfer,06.10.1926
962194,97,Olivgruen,03.04.1940
235089,360,Aprikose,18.02.1966
741735,237,Pflaumenblau,09.07.1932
760945,326,Saharasand,19.08.1936
818197,360,Smaragd,10.11.1945
666659,270,Kieselgrau,15.09.1991
110198,208,Karminrot,19.06.2003
52410,290,Indigo,26.08.2003
104784,85,Olivgruen,20.05.1930
135439,229,Stahlblau,02.11.2004
455977,377,Dunkelgruen,19.02.1945
500737,208,Rot,01.08.2013
962808,51,Wasserblau,04.04.1956
717373,344,Schwarz,04.03.2000
849773,36,Zinnoberrot,24.10.2003
593988,112,Ozeanblau,11.04.1931
968042,245,Pfirsich,15.02.1976
798602,363,Korallenrot,13.05.1927
854021,61,Mokka,05.09.1992
376516,50,Himmelgrau,05.02.1930
340792,255,Schwarz,11.04.2019
725211,77,Muschelrosa,01.09.1959
269454,270,Violett,21.09.1950
162068,286,Karamell,12.05.2018
626709,320,Kirschrot,22.02.2021
747945,261,Rubinrot,25.08.1932
435133,176,Blau,27.04.1979
910784,5,Scharlachrot,21.03.1964
892307,377,Smaragd,15.08.1926
650541,343,Tannengruen,23.06.1974
524367,80,Koralle,13.02.1941
561768,227,Vanille,10.03.1991
578643,346,Elfenbein,25.10.1933
818475,298,Hellgruen,04.06.2011
999739,242,Weiss,24.10.2021
29587,312,Lavendel,15.04.1980
730853,104,Mitternachtsblau,05.05.1939
878221,350,Korallenrot,12.03.1935
328564,149,Koralle,15.08.1929
856513,283,Beige,09.11.2002
73699,63,Kupfer,03.01.1999
564519,135,Karminrot,13.04.1927
301314,319,Silber,12.05.1989
216157,176,Moosgruen,22.06.1924
774012,314,Mint,23.05.2003
219029,72,Silber,23.11.1983
572825,294,Zartrosa,22.11.1980
703855,220,Lila,14.07.2021
157646,58,Kaktusgruen,27.02.1957
653975,305,Wasserblau,03.10.2018
46972,90,Weiss,26.04.1939
480881,105,Grau,17.02.1935
444561,228,Pergament,10.06.1946
387209,160,Kobaltblau,05.03.1946
727798,216,Feuerrot,14.05.2000
840192,362,Peridotgruen,05.06.1953
205745,247,Wasserblau,06.02.1993
273732,120,Aprikose,12.02.1986
1306,151,Feuerrot,12.01.2002
552659,246,Kobaltgruen,02.08.1928
734203,367,Bronze,01.09.2010
909768,238,Aprikose,13.03.1970
984534,71,Tuerkis,09.03.1962
153384,97,Granatrot,02.02.1972
641853,201,Karminrot,23.07.1928
330633,320,Hellblau,14.10.2009
619772,210,Beige,03.10.1995
484631,1,Senf,03.08.1973
604454,300,Ocker,26.04.1952
998416,225,Magenta,10.04.1929
3310,362,Blaugruen,27.02.1950
558859,1,Magenta,27.07.1925
455701,118,Karamell,13.07.1950
277706,32,Amethyst,11.03.1984
169448,253,Saphirblau,26.07.1933
613188,251,Marineblau,19.03.1956
146142,273,Amethyst,14.10.1939
360705,248,Pergament,12.09.1924
256887,3,Blaugruen,25.05.1958
245536,134,Lila,03.04.1991
594920,297,Orange,04.02.2000
762703,132,Orange,03.11.2014
96848,129,Schwarz,02.07.1979
105250,77,Kirschrot,10.11.2000
357932,324,Purpur,04.01.2019
953693,203,Zitronengelb,05.03.1985
375885,368,Aprikose,03.03.1973
908025,292,Pfauenblau,02.03.1943
268031,231,Granatrot,25.08.1959
791298,20,Pergament,27.08.1996
855959,198,Schneeweiss,21.09.2002
543068,9,Feuerrot,19.11.1981
398797,61,Smaragd,24.07.2022
178357,349,Pink,05.03.1979
894654,22,Lavendel,04.04.1968
124386,333,Schokoladenbraun,15.07.1962
806910,16,Dunkelgruen,20.08.1938
76570,62,Kaktusgruen,09.11.1995
499020,17,Ocker,19.10.1938
341925,52,Kobaltgruen,04.09.1991
152591,288,Pergament,25.03.2013
705861,211,Amethyst,17.10.2012
272266,297,Orange,10.04.1934
40810,347,Ziegelrot,12.05.2000
828345,298,Rot,24.08.1938
708742,340,Schneeweiss,27.07.2007
907684,342,Purpur,05.07.1984
609964,158,Granatrot,21.06.1961
717591,267,Smaragd,24.06.1963
212095,194,Vanille,25.08.1972
780928,376,Tuerkis,02.07.1975
714553,76,Peridotgruen,26.09.1953
514011,64,Silber,19.06.1997
790203,267,Himmelblau,16.02.1940
327008,0,Peridotgruen,18.01.2005
672480,231,Azurblau,27.02.1957
2032,275,Zitronengelb,08.05.1988
617363,288,Granatrot,16.10.1938
712048,1,Elfenbein,21.10.1923
394154,316,Gelb,18.01.1984
509486,166,Salbeigruen,21.10.1955
318248,101,Bronze,01.06.1965
385987,34,Bronze,07.01.1928
113209,17,Henna,05.10.1935
319597,271,Schneeweiss,03.06.2016
721552,172,Kobaltgruen,10.05.1941
525415,64,Sahne,07.08.1991
44827,201,Blau,19.01.1974
713478,317,Blaugruen,18.02.2001
665168,59,Korallenrot,10.09.1981
472010,183,Braun,26.10.1933
907843,21,Muschelrosa,25.02.2001
991171,189,Hellblau,14.09.1957
862261,24,Kieselgrau,12.06.1953
515457,174,Smaragdgruen,16.11.2020
935933,339,Pink,10.05.1967
637757,296,Purpurrot,19.08.1997
585783,71,Feuerrot,17.07.1986
781694,206,Bronze,09.04.1969
299092,148,Peridotgruen,23.03.1981
636833,349,Dunkelgrau,15.04.1997
289538,267,Kieselgrau,05.08.1934
994318,140,Pink,09.02.1945
907121,179,Himmelblau,26.07.1968
499891,95,Ocker,10.08.1971
442604,280,Kirschrot,17.06.1997
188938,134,Dunkelgrau,17.03.1998
491295,23,Minzgruen,06.09.2001
201475,357,Azurblau,21.03.1985
99801,307,Koralle,15.10.1992
143039,7,Blaugruen,15.11.1923
94828,47,Sonnengelb,14.07.1936
450828,240,Schneeweiss,26.09.1961
872493,10,Muschelrosa,19.01.1968
586450,122,Kaktusgruen,23.07.2019
169517,5,Koralle,18.10.1923
53366,10,Gruen,23.08.1940
211144,333,Himmelblau,11.11.1932
257886,364,Gruen,23.11.1946
46634,287,Rubinrot,23.11.1991
113468,357,Lila,11.06.2011
828961,247,Pfirsich,14.05.1961
252610,318,Himmelgrau,18.01.1947
683570,292,Violett,04.07.1947
766906,252,Kirschrot,12.06.1976
708071,248,Kaktusgruen,18.01.2022
179032,61,Koralle,25.11.1974
40154,249,Schneeweiss,10.03.2014
629799,120,Pflaumenblau,18.09.1953
477524,266,Kieselgrau,12.06.2021
98593,87,Pergament,01.08.2018
65220,251,Stahlblau,17.07.1988
768054,191,Zitronengelb,22.10.1938
976257,178,Violett,26.06.1994
259197,127,Maisgelb,11.01.1954
632669,46,Smaragd,14.01.2003
37346,250,Korallenrot,07.01.1933
921221,37,Ziegelrot,25.06.2005
938155,59,Kaktusgruen,15.10.1971
59952,60,Graphitgrau,27.06.1952
911837,172,Henna,22.10.1961
15468,104,Olivgruen,03.10.1929
515722,261,Ziegelrot,13.08.1999
343053,226,Sahne,15.01.1982
267439,259,Purpur,11.07.2005
713620,49,Grau,08.01.1974
969122,304,Stahlblau,18.04.1974
359903,157,Tannengruen,24.10.2016
690862,197,Eisblau,07.09.1981
55367,148,Kupfer,18.09.1940
326132,307,Kaktusgruen,20.10.2014
425978,369,Sonnengelb,21.01.1953
215844,175,Limettengruen,18.06.1945
452374,203,Zitronengelb,24.10.1975
898495,17,Purpurrot,02.03.1986
108828,275,Tuerkis,22.11.2013
444079,122,Pfauenblau,09.08.1967
497695,111,Senf,18.06.1927
729499,271,Kobaltblau,21.02.1926
202900,348,Hellgruen,16.11.1953
651366,269,Mint,10.05.1955
966053,16,Gold,27.10.1978
745415,36,Tannengruen,06.10.1949
414703,276,Pergament,06.09.1971
550341,241,Eisblau,22.06.1934
231611,198,Himmelgrau,18.06.1951
956687,53,Eisblau,27.08.1936
1744,111,Aquamarin,11.05.2005
810630,276,Beige,14.05.1931
256822,67,Kobaltgruen,24.05.1989
671746,8,Sonnengelb,24.10.1933
360549,300,Aquamarin,06.04.1976
613559,205,Kobaltblau,13.06.1971
746979,339,Himmelgrau,09.10.1940
467492,176,Sonnengelb,06.09.2005
533277,363,Kupfer,16.06.1929
616548,168,Muschelrosa,24.06.1959
346663,242,Silber,22.07.1947
757254,110,Schiefergrau,01.03.1954
263668,155,Nussbraun,06.09.2000
525909,370,Rubinrot,05.11.2000
223763,92,Feuerrot,10.06.1987
614075,15,Mokka,17.05.1975
752468,109,Terrakotta,10.10.1927
871369,377,Mokka,06.09.2007
505717,98,Sonnengelb,04.06.1939
362196,145,Ocker,09.03.1937
625446,198,Rot,04.03.2021
187322,227,Indigo,14.06.1970
569073,337,Tuerkis,07.08.1961
440962,224,Sonnengelb,16.10.2014
300214,157,Rosa,10.11.1972
431208,317,Granatrot,03.04.2021
808382,82,Himbeerpink,15.03.1956
850447,217,Bronze,19.07.1928
996227,326,Bronze,12.04.1944
734712,139,Tuerkis,09.01.1935
31205,188,Aquamarin,14.05.2016
853197,70,Lila,05.09.1942
912602,96,Indigo,03.10.2020
258045,361,Gruen,18.04.1986
83441,279,Muschelrosa,19.08.2002
950018,217,Smaragdgruen,08.06.1935
46235,74,Orchidee,12.05.2012
540038,338,Bernstein,17.04.1933
70484,68,Blau,14.02.1993
346001,185,Tannengruen,17.08.1974
515964,338,Magenta,26.07.1952
301137,174,Wasserblau,02.04.2015
118995,349,Schwarz,27.01.1984
608633,346,Karminrot,07.02.1954
329263,14,Himmelgrau,12.04.1961
789998,10,Beige,18.03.1934
133855,369,Moosgruen,06.03.1924
416420,137,Magenta,21.03.2011
759001,110,Rubinrot,25.05.1979
365789,22,Schiefergrau,08.05.2015
101028,139,Schlamm,15.04.2005
975737,338,Schneeweiss,16.01.1951
10472,300,Aprikose,08.05.1961
54278,55,Feuerrot,12.02.2017
347548,2,Kobaltblau,15.05.1965
175284,187,Lavendel,25.08.1935
544402,76,Muschelrosa,07.05.1952
771081,159,Tuerkis,12.06.1968
600545,300,Kieselgrau,16.03.1941
555283,75,Mokka,06.02.1929
742510,12,Sahne,02.05.2006
609806,11,Ocker,01.07.1946
733650,364,Aquamarin,25.05.1975
352625,295,Pfauenblau,25.04.1952
975312,210,Hellgruen,02.09.2002
780709,44,Zinnoberrot,09.11.1976
710730,334,Lila,11.11.1990
779226,351,Gold,01.09.1951
30653,144,Azurblau,16.01.1994
386187,298,Schiefergrau,13.03.2005
175459,352,Henna,26.11.1966
734803,133,Magenta,21.03.1929
674733,288,Hellblau,24.01.1979
34355,82,Blaugruen,13.03.1958
653818,327,Zartrosa,17.06.1981
155844,321,Dunkelgruen,23.06.1925
64725,139,Magenta,11.07.1970
569779,182,Marineblau,12.02.1944
605699,328,Dunkelgrau,23.04.1983
345411,107,Blau,17.02.1943
719002,185,Marineblau,08.08.1961
426155,122,Terrakotta,14.05.2009
597755,85,Jagdgruen,21.01.2018
174013,202,Purpurrot,19.03.1926
144510,270,Kupfer,23.03.1931
676473,28,Pfirsich,15.08.2020
695628,348,Pergament,24.04.1937
916055,122,Stahlblau,01.01.1964
32026,58,Kirschrot,11.01.1929
352329,6,Schiefergrau,15.06.1997
212463,250,Saharasand,12.11.1957
383706,360,Mint,01.04.1958
133365,118,Saphirblau,17.10.1981
109113,345,Olivgruen,11.01.1928
297845,54,Schokoladenbraun,08.04.1943
