CustomerID,CarID,CarColor,Date
954698,175,Smaragd,23.04.1962
366279,145,Magenta,14.06.1994
264741,278,Rot,25.10.1993
575143,109,Smaragdgruen,10.08.2013
127534,294,Stahlblau,17.07.1943
190422,143,Saphirblau,22.01.1973
728172,77,Pergament,18.07.1982
228856,210,Schokoladenbraun,14.08.1986
551279,365,Grau,19.09.1999
407474,180,Limettengruen,27.06.2011
619809,143,Jagdgruen,07.01.1991
128469,107,Mitternachtsblau,16.08.1951
768336,223,Koenigsblau,11.02.1939
491228,181,Magenta,11.10.1983
421357,291,Karminrot,11.04.1998
728756,224,Sahne,19.02.2016
740099,76,Mint,22.11.1938
427373,138,Orange,09.03.1931
214237,142,Gold,04.05.1978
278637,217,Nussbraun,04.10.1926
791337,214,Karminrot,09.08.1960
565977,176,Silber,09.10.1931
95119,243,Zitronengelb,23.07.2015
124545,23,Schlamm,13.03.2015
255409,39,Schokoladenbraun,23.01.2014
252999,216,Kaktusgruen,14.09.2015
523116,292,Ziegelrot,06.09.1962
143229,243,Gruen,14.08.1939
592245,7,Blaugruen,15.08.1939
622389,358,Zartrosa,27.02.2006
47898,138,Schwarz,01.04.1950
342393,360,Sahne,17.02.1925
452075,95,Schokoladenbraun,17.09.1933
109038,187,Schiefergrau,23.09.1970
925432,156,Pfirsich,01.01.1935
238717,117,Koralle,07.03.1938
811229,17,Smaragd,14.08.1996
478195,11,Wasserblau,01.07.1974
120597,140,Muschelrosa,14.08.1948
667362,130,Graphitgrau,12.09.2007
651620,86,Minzgruen,27.05.1991
144790,8,Elfenbein,20.02.1947
441989,20,Moosgruen,11.11.1937
626445,179,Silber,07.05.2010
448105,103,Ozeanblau,05.05.2011
717703,233,Purpurrot,17.09.1981
603454,70,Wasserblau,14.06.1944
313601,79,Kieselgrau,10.11.1966
371373,309,Zartrosa,21.01.2005
990905,144,Henna,06.02.1975
319215,54,Cremeweiss,23.09.1985
53112,110,Malachitgruen,20.04.1926
590147,80,Weiss,07.04.1932
882253,376,Stahlblau,05.04.1940
477969,267,Kupfer,19.07.1967
271296,292,Kieselgrau,26.09.1984
41302,156,Kobaltgruen,23.09.2017
126858,329,Dunkelblau,21.07.1951
661634,56,Aprikose,21.06.2021
7479,297,Terrakotta,08.05.1939
438642,143,Muschelrosa,16.10.2003
112666,349,Muschelrosa,26.03.2016
651213,174,Wasserblau,27.08.2009
190343,152,Pink,24.02.1946
71151,105,Scharlachrot,10.01.1956
46521,123,Limettengruen,20.02.1926
806711,261,Peridotgruen,11.09.2000
908323,151,Orchidee,16.11.1979
428390,208,Peridotgruen,06.07.1931
15339,197,Sahne,14.03.1955
895969,223,Limettengruen,12.06.1998
147662,22,Weiss,20.11.1959
958461,194,Hellblau,02.10.1973
15518,345,Kobaltgruen,01.03.1998
746501,295,Henna,22.07.1927
915450,363,Schlamm,06.05.1984
413115,21,Koralle,01.04.2005
893008,304,Himbeerpink,10.11.2019
634355,132,Eisblau,17.07.1970
200762,35,Blau,06.06.2000
283618,212,Blau,21.03.1986
796061,265,Smaragd,17.04.1983
300267,5,Saphirblau,02.03.1954
898610,48,Rot,27.08.1946
435946,214,Gelb,25.07.1952
995401,122,Eisblau,03.03.1989
848540,246,Schlamm,02.09.1972
288084,77,Pfauenblau,18.05.2000
763537,267,Pfirsich,18.08.2012
450676,121,Kobaltblau,03.06.1991
937065,303,Ozeanblau,10.03.1928
350435,211,Kaktusgruen,23.03.1934
71323,163,Himbeerpink,13.06.1936
916285,317,Himmelgrau,13.04.1976
46395,63,Kobaltgruen,25.10.2013
558631,78,Dunkelgruen,15.09.2012
523601,156,Silber,12.06.2020
882099,138,Senf,08.01.2016
275971,24,Cremeweiss,04.11.2022
643478,227,Peridotgruen,21.09.2017
533039,240,Mokka,01.03.1962
526370,259,Weiss,12.06.1927
590622,48,Sonnengelb,08.08.1981
355245,225,Silber,03.02.2007
520930,0,Pflaumenblau,12.02.2010
70961,10,Tuerkis,05.04.1938
592398,365,Gelb,25.05.1930
928246,177,Lavendel,07.02.1946
24382,181,Cremeweiss,02.08.1955
541703,106,Pflaumenblau,02.02.1958
952351,164,Schneeweiss,03.07.1952
900571,367,Limettengruen,16.06.1998
708866,288,Malachitgruen,04.04.1941
945638,369,Malachitgruen,06.04.2001
270539,197,Bronze,13.01.1987
969735,275,Peridotgruen,11.08.1933
85450,77,Eisblau,08.10.1946
464404,59,Blau,12.07.1999
425673,7,Stahlblau,02.09.2006
305245,301,Peridotgruen,10.09.2001
123473,14,Lavendel,06.06.1953
604848,100,Blaugruen,08.08.2020
31360,326,Himbeerpink,21.01.1984
944097,121,Moosgruen,20.07.1929
41840,247,Sahne,18.09.1973
493339,37,Aquamarin,13.04.1954
513671,182,Henna,09.09.1928
935251,14,Lavendel,25.02.2007
722808,32,Aprikose,20.02.1998
146286,196,Kieselgrau,26.08.1943
676459,306,Himbeerpink,09.01.1980
630929,102,Kieselgrau,25.06.1949
587791,246,Purpur,13.07.2001
556988,280,Gelb,19.08.1956
185400,140,Ozeanblau,03.09.2021
10625,297,Kaktusgruen,05.02.1937
763603,290,Schneeweiss,09.05.1988
270426,301,Zinnoberrot,09.04.1974
348948,350,Blaugruen,17.05.1952
735257,282,Beige,19.09.1959
543572,231,Himbeerpink,23.11.2022
578415,370,Indigo,08.05.1977
59434,156,Dunkelgrau,17.02.1950
130665,16,Purpur,19.03.1962
722681,40,Kobaltblau,08.07.1963
546328,318,Salbeigruen,25.03.1973
195387,198,Pflaumenblau,27.05.1928
14320,255,Malachitgruen,14.11.1966
704077,320,Granatrot,20.01.1972
251734,47,Saphirblau,16.07.1976
531401,143,Himmelgrau,04.01.1974
802854,291,Muschelrosa,05.04.1945
993483,16,Hellblau,02.02.1961
206553,99,Zitronengelb,22.10.2008
166593,268,Dunkelgrau,24.03.1939
414288,309,Violett,22.05.1986
437892,258,Limettengruen,04.09.1999
349584,374,Senf,02.01.1971
835151,9,Himbeerpink,09.08.1980
262089,89,Marineblau,19.05.1962
411345,269,Eisblau,20.04.1935
71414,26,Mokka,19.05.1940
900995,328,Schwarz,16.04.1962
155784,335,Salbeigruen,10.09.2001
493342,234,Purpur,24.03.2001
127477,321,Terrakotta,18.06.1936
3471,189,Kobaltgruen,11.09.1992
298182,231,Sonnengelb,01.09.1937
533421,26,Scharlachrot,10.06.1930
678695,202,Amethyst,01.09.1944
148563,236,Blaugruen,05.02.1997
732547,309,Granatrot,04.11.1945
773096,78,Graphitgrau,26.08.1982
877109,170,Minzgruen,13.08.1943
225454,66,Jade,15.02.1967
830143,131,Karminrot,15.01.1996
12044,247,Lavendel,16.02.1938
62227,112,Orchidee,03.02.2020
565168,164,Pfirsich,13.08.1926
172499,52,Jagdgruen,14.01.1996
837838,40,Orchidee,26.05.1984
156578,77,Olivgruen,15.03.2013
601932,310,Gelb,14.09.1965
221608,23,Maisgelb,04.06.1952
722234,36,Himmelblau,16.06.2019
964534,372,Braun,23.11.1931
1180,228,Ozeanblau,27.10.2013
362026,129,Kobaltblau,01.04.1937
777812,171,Elfenbein,23.09.1974
824702,61,Moosgruen,21.10.1981
77778,148,Gold,25.07.1976
419811,76,Violett,05.04.1966
28488,70,Minzgruen,06.05.1930
999686,57,Beige,25.03.1981
222250,340,Rot,15.01.1949
944541,159,Purpurrot,18.07.1935
207408,376,Gelb,21.02.2010
844132,309,Karminrot,19.06.1972
701458,81,Smaragdgruen,16.03.1982
269444,231,Koenigsblau,03.11.1990
160558,280,Maisgelb,19.10.1977
722107,185,Zartrosa,26.06.1983
824654,147,Kieselgrau,25.02.2009
865867,209,Pfauenblau,05.08.1979
970256,275,Pfauenblau,07.11.1959
334841,30,Moosgruen,14.02.1981
402789,224,Ocker,14.02.1924
820922,228,Tuerkis,18.04.2003
300824,331,Kobaltgruen,20.04.1929
986973,109,Cremeweiss,11.04.1943
179650,174,Himmelblau,24.07.2001
665359,46,Purpurrot,27.07.1936
788600,62,Olivgruen,17.08.1945
925539,180,Smaragdgruen,21.03.2021
497808,45,Karamell,27.08.1927
335130,286,Karminrot,03.07.1939
7167,105,Himbeerpink,03.06.1998
637791,6,Kobaltblau,12.09.1991
786456,157,Ziegelrot,13.03.2000
684509,127,Hellgruen,21.09.1933
239329,214,Kupfer,22.08.1934
565267,369,Schwarz,11.08.2019
759344,95,Dunkelgruen,03.08.1973
115878,360,Ozeanblau,20.06.2007
70789,183,Dunkelblau,22.11.1924
107338,115,Purpur,18.03.2022
474889,145,Ocker,27.04.1975
249674,127,Rubinrot,22.04.1969
116776,41,Sahne,13.07.1965
847178,31,Pink,15.04.2022
503356,188,Hellgruen,08.05.2001
593223,293,Scharlachrot,12.11.1975
418459,203,Sonnengelb,27.08.1965
65013,340,Mokka,21.01.1956
702093,59,Feuerrot,25.08.1928
819852,308,Wasserblau,01.08.1931
317044,349,Weiss,02.06.1980
145987,281,Kupfer,25.02.1955
760151,303,Marineblau,24.08.1926
201133,339,Moosgruen,24.09.1958
439924,46,Mint,04.11.2019
494184,44,Violett,16.09.1959
385899,152,Schwarz,08.07.1927
241040,156,Rubinrot,11.05.2019
470561,176,Zartrosa,25.11.1976
548276,304,Tannengruen,04.11.1935
950165,97,Grau,09.11.2017
567778,10,Himbeerpink,27.04.1954
749406,377,Smaragd,14.01.1936
209187,77,Ocker,03.04.1935
991700,168,Magenta,18.02.1981
302383,59,Schlamm,15.07.1951
749498,257,Silber,07.10.1999
19291,307,Weiss,05.04.1971
920902,256,Purpur,26.01.2007
127549,39,Kobaltgruen,03.09.2017
942413,231,Magenta,18.10.1930
573174,349,Grau,25.03.1984
716705,93,Pfauenblau,03.04.1934
497951,45,Zartrosa,05.02.1967
376188,18,Kieselgrau,12.05.1958
429918,57,Smaragd,24.03.1926
47180,15,Ziegelrot,25.09.1979
38977,185,Moosgruen,19.02.1993
807674,348,Braun,04.03.1956
518535,142,Dunkelblau,12.06.1996
759904,324,Stahlblau,07.07.2003
574837,334,Aprikose,04.03.2016
257138,50,Minzgruen,09.09.1938
496242,85,Sahne,09.04.1972
905547,275,Feuerrot,08.08.1957
232382,211,Stahlblau,11.11.1966
561691,369,Schwarz,06.08.1986
640034,361,Mint,06.09.2001
141615,52,Silber,22.04.1944
424902,83,Azurblau,03.05.1948
107398,14,Hellgruen,02.07.1938
738583,123,Henna,26.04.1954
278398,6,Schwarz,11.03.2010
604013,212,Sonnengelb,07.06.1992
210196,304,Lavendel,19.04.1930
619543,222,Hellgruen,21.05.1941
471587,268,Smaragdgruen,09.03.1958
597601,28,Braun,10.07.1980
157980,269,Pink,03.08.2013
24128,239,Scharlachrot,23.02.1953
738587,50,Eisblau,01.07.1986
842472,209,Weiss,12.04.1936
695259,83,Cremeweiss,06.03.1964
127610,216,Jade,05.04.1964
553162,149,Karminrot,23.07.1985
921523,159,Weiss,15.11.1974
926239,7,Ozeanblau,17.03.1941
684654,84,Schwarz,26.03.1950
399791,288,Lavendel,21.09.1952
795241,172,Feuerrot,26.02.1942
331472,274,Rubinrot,18.08.1968
658711,155,Blaugruen,24.07.2011
640628,239,Dunkelgruen,17.07.1923
537388,82,Limettengruen,08.10.1936
756577,191,Elfenbein,09.07.1987
828404,118,Braun,13.06.1979
292045,95,Zitronengelb,18.06.1925
540556,197,Pink,02.02.1953
501606,377,Ozeanblau,27.02.1943
57232,226,Karamell,25.03.1964
362110,246,Indigo,02.11.1961
849600,280,Saharasand,17.07.1971
351526,203,Zitronengelb,22.05.1944
984656,2,Dunkelblau,18.01.2019
359844,277,Ziegelrot,03.02.1955
739430,150,Orange,12.10.1964
195856,86,Zartrosa,19.07.2009
886914,231,Saphirblau,05.05.1929
620141,190,Grau,17.07.1939
229805,334,Eisblau,20.11.1974
154074,347,Moosgruen,13.08.2018
652891,333,Hellblau,27.03.1986
337799,301,Hellgruen,17.03.1985
657813,207,Ocker,11.05.2016
193229,50,Gelb,17.09.1993
322300,278,Moosgruen,21.03.1924
863759,74,Schwarz,11.06.1943
474094,296,Malachitgruen,21.02.1989
502979,139,Smaragd,21.06.2006
44756,159,Feuerrot,24.05.1986
558906,85,Vanille,06.09.1953
637209,184,Gold,03.04.2000
503916,360,Senf,02.01.1934
455470,224,Vanille,05.11.1952
959542,210,Minzgruen,02.08.1926
403319,66,Cremeweiss,22.03.1929
448357,321,Graphitgrau,12.09.1933
367414,349,Terrakotta,21.03.2011
316931,152,Peridotgruen,01.06.1964
294681,214,Rubinrot,07.09.1982
36806,110,Smaragdgruen,09.06.2015
199538,45,Olivgruen,12.06.1943
303440,20,Smaragd,22.10.1990
142229,4,Pflaumenblau,10.11.2021
423547,231,Tannengruen,10.01.1973
707039,118,Lila,18.06.1945
475293,227,Scharlachrot,26.10.2019
86550,237,Eisblau,18.06.1990
319246,123,Schneeweiss,15.07.1962
499245,277,Purpur,22.08.1950
799224,89,Terrakotta,26.08.1953
932951,112,Blaugruen,09.04.2017
785391,188,Blaugruen,23.04.1982
668736,245,Saharasand,07.05.1935
335569,235,Ziegelrot,04.05.2001
333570,304,Pfauenblau,27.11.2017
476967,375,Beige,07.10.1993
360094,349,Saphirblau,09.04.2007
232942,233,Kupfer,05.06.2013
518337,234,Azurblau,04.10.1972
345244,4,Jade,27.05.2007
691070,316,Pergament,08.10.1954
974912,195,Aprikose,27.09.1958
913614,330,Pfirsich,19.07.1993
683199,181,Lavendel,15.03.1943
641802,256,Terrakotta,23.09.1952
226309,183,Mokka,18.04.1973
576254,201,Ozeanblau,25.05.1942
729321,165,Himmelgrau,17.05.1967
102581,232,Sahne,09.04.1984
984644,97,Salbeigruen,15.07.2016
161450,261,Sahne,17.07.1964
461608,173,Scharlachrot,12.08.1963
826769,291,Smaragd,13.11.1980
998708,294,Mint,20.02.1968
877891,142,Karamell,20.09.2015
103427,372,Olivgruen,02.04.1947
546930,310,Terrakotta,17.03.2004
764784,236,Terrakotta,15.06.1971
547209,269,Kaktusgruen,06.02.1926
365101,331,Jagdgruen,05.01.1947
264678,3,Peridotgruen,22.09.2004
868126,100,Jade,01.11.1983
603540,116,Pfirsich,16.02.1964
136259,36,Rot,08.04.1959
195176,163,Beige,16.04.1945
917284,146,Scharlachrot,06.11.1951
91593,211,Schlamm,10.06.2014
244522,368,Pfirsich,13.11.1926
467959,304,Kirschrot,06.06.1937
273089,341,Senf,19.06.2019
684,44,Pfirsich,10.11.1979
469887,166,Orange,19.08.1936
329361,231,Rosa,16.05.1975
680758,13,Ozeanblau,26.04.1937
987991,36,Zitronengelb,04.10.1943
11253,108,Zartrosa,14.07.1974
927366,251,Violett,19.08.1944
906565,317,Beige,15.07.1926
805945,123,Rot,04.02.1996
662448,188,Moosgruen,06.03.1927
470612,184,Hellgruen,27.08.1979
126745,322,Hellblau,04.02.1992
100745,201,Bernstein,19.01.1962
390621,97,Saphirblau,27.11.1960
913694,114,Bernstein,25.05.1997
776222,341,Korallenrot,14.03.1989
787173,15,Bronze,24.08.2019
196075,54,Rubinrot,09.09.1925
747652,363,Himmelgrau,10.06.1962
535914,152,Purpurrot,20.04.1928
755712,255,Mokka,13.04.2012
930053,295,Kieselgrau,12.09.1970
286019,347,Ocker,06.05.1990
53952,14,Himmelgrau,06.01.1981
695427,25,Mokka,07.03.1931
684203,51,Pfirsich,22.03.1969
740026,324,Schiefergrau,22.08.1949
875914,290,Ozeanblau,26.03.2006
310574,215,Bernstein,13.01.1926
581014,360,Pflaumenblau,10.07.1944
774144,153,Stahlblau,02.05.1983
44478,153,Senf,15.04.1951
39154,206,Pfirsich,08.03.1940
942808,94,Eisblau,15.07.1936
174689,232,Zartrosa,09.08.2021
622001,194,Mitternachtsblau,23.01.2001
108756,178,Aprikose,07.11.1951
348475,151,Weiss,06.02.1946
494945,103,Pflaumenblau,26.05.1965
87778,199,Silber,18.01.1996
713583,93,Olivgruen,02.07.2009
289168,55,Zartrosa,20.08.1927
549332,266,Zinnoberrot,11.06.1970
305158,121,Korallenrot,04.06.1958
666785,328,Smaragdgruen,14.02.2010
426941,225,Aprikose,06.08.1969
137590,291,Olivgruen,02.05.1964
529121,235,Kobaltblau,17.10.1942
90349,199,Tannengruen,27.05.2011
543204,44,Wasserblau,11.10.1961
844054,51,Minzgruen,10.10.2016
601271,43,Mitternachtsblau,14.02.1992
672454,89,Dunkelgrau,11.02.1948
626892,177,Hellblau,03.11.1991
311133,0,Rot,19.01.1942
337495,354,Rot,23.04.1966
147902,2,Sahne,07.07.1939
181689,300,Sonnengelb,04.07.1977
332470,228,Mint,09.09.1931
878834,269,Jade,05.06.1970
125066,178,Karminrot,11.11.1990
527164,134,Stahlblau,13.04.1973
184768,23,Ozeanblau,10.04.1984
191534,148,Schlamm,06.11.2006
102704,217,Kaktusgruen,13.08.1947
418639,189,Amethyst,17.06.1978
679176,293,Zitronengelb,07.11.1982
359471,31,Nussbraun,24.05.1997
607140,177,Aprikose,18.10.1950
678479,84,Silber,11.08.1940
125002,47,Malachitgruen,05.04.1974
852072,223,Kobaltgruen,17.10.1931
543160,76,Hellblau,04.04.1929
15691,285,Zinnoberrot,06.10.1954
375481,89,Bronze,20.11.1992
429721,22,Henna,12.07.1945
114628,209,Saharasand,18.08.1932
265306,370,Orange,19.05.1924
704350,19,Weiss,23.10.1954
966072,34,Moosgruen,13.06.2022
867283,163,Kirschrot,23.10.1940
146846,48,Purpurrot,11.03.1934
193457,31,Bronze,10.11.1930
708113,371,Purpur,23.10.1963
383643,248,Himmelblau,01.01.2010
441309,73,Muschelrosa,07.04.1980
758561,372,Lila,18.06.1933
154452,107,Elfenbein,21.04.1968
148936,251,Limettengruen,18.10.1925
181423,109,Minzgruen,03.04.1927
677015,164,Amethyst,10.11.1971
398690,41,Aprikose,06.07.1944
131029,309,Kupfer,15.02.1989
486004,169,Zartrosa,10.06.2009
203979,216,Schiefergrau,21.02.1992
913242,105,Rubinrot,07.02.1964
903860,186,Stahlblau,27.02.1930
267526,248,Tuerkis,19.01.2004
673645,110,Scharlachrot,06.06.1975
761872,287,Wasserblau,01.05.1932
557513,9,Jade,20.08.2007
498525,30,Jade,05.05.1992
642050,374,Hellgruen,19.07.1969
198639,198,Karamell,08.07.1943
222427,250,Henna,01.10.1964
860898,85,Weiss,07.11.2001
942816,26,Koralle,09.01.1925
165582,190,Tannengruen,19.11.2017
557307,120,Grau,10.02.1973
375468,334,Lavendel,12.01.1975
271596,25,Scharlachrot,09.06.1953
118682,97,Karminrot,11.02.1980
467097,173,Kaktusgruen,17.05.1952
443924,26,Wasserblau,08.02.1945
673268,161,Schwarz,15.08.1945
114980,185,Smaragd,11.02.2022
279606,253,Violett,23.11.1982
831045,263,Scharlachrot,19.04.1979
618464,67,Schlamm,18.03.1932
511356,146,Azurblau,27.03.2005
407899,257,Peridotgruen,12.01.1995
679758,172,Pergament,06.01.1962
444215,85,Kupfer,25.01.2013
541570,305,Hellgruen,10.07.2013
612932,32,Karminrot,05.02.2016
980013,97,Aquamarin,25.06.2003
331077,278,Purpurrot,03.10.2004
726144,273,Saphirblau,09.06.1967
199434,234,Himbeerpink,21.08.1945
958741,173,Violett,25.04.1963
544523,304,Granatrot,24.04.1957
909946,59,Zitronengelb,02.06.2008
456268,279,Pfauenblau,18.05.1997
944427,176,Cremeweiss,22.01.1984
140603,323,Rubinrot,14.04.1935
67029,16,Smaragd,17.05.1961
365166,162,Peridotgruen,11.09.1990
274519,165,Himmelgrau,20.01.1971
58246,278,Schwarz,11.10.1998
240445,79,Karamell,01.11.1926
122222,221,Zitronengelb,16.05.1969
623225,311,Mint,17.11.1957
234993,303,Purpur,23.08.1929
337193,226,Purpur,05.01.1974
708670,99,Aquamarin,25.10.2017
746417,28,Azurblau,25.11.1997
291458,342,Gold,23.04.1956
444299,359,Magenta,15.09.1988
717383,5,Sahne,25.07.1974
954629,249,Pergament,08.03.2002
197110,203,Henna,14.02.1975
462453,91,Minzgruen,08.01.1935
670848,282,Terrakotta,08.07.2022
41635,174,Purpur,25.06.2001
234589,236,Kieselgrau,24.06.1933
852445,69,Pfauenblau,15.05.2013
422748,169,Lila,20.01.1997
318786,36,Kieselgrau,03.03.1989
882084,35,Mitternachtsblau,20.07.2012
813597,153,Elfenbein,07.11.2001
901576,237,Karminrot,01.04.1946
583704,172,Ocker,11.01.1964
291999,56,Mokka,27.07.1933
714688,166,Rot,04.10.1923
356842,233,Magenta,19.02.2010
717269,40,Kupfer,10.06.1924
717070,141,Scharlachrot,03.03.2001
587991,348,Limettengruen,27.04.2010
439744,178,Ozeanblau,14.05.1950
867040,313,Saphirblau,23.01.1971
658779,271,Silber,21.03.1935
519164,154,Zartrosa,26.02.2001
18312,349,Gelb,04.05.1950
468448,57,Indigo,11.06.1972
850494,164,Ocker,03.08.1948
450677,90,Kirschrot,01.06.1941
480196,137,Koenigsblau,12.11.2011
318406,195,Gelb,17.04.1959
830832,116,Saharasand,06.07.1984
224199,278,Amethyst,27.10.2009
536708,356,Senf,06.06.1939
87382,360,Himmelgrau,19.04.1927
620887,7,Elfenbein,25.08.1953
100033,101,Kobaltblau,21.09.2019
229598,200,Dunkelgruen,13.10.1961
804453,4,Mint,02.01.1970
657313,279,Kobaltblau,03.02.1976
668176,231,Nussbraun,03.01.1986
745190,66,Ocker,03.07.1954
559908,136,Schokoladenbraun,13.08.1950
132091,183,Schlamm,19.11.2011
937140,303,Pfauenblau,05.07.1961
534602,203,Bernstein,18.06.1927
254215,341,Rot,08.01.1934
77245,318,Peridotgruen,13.01.1961
331711,313,Blau,17.06.1978
591497,251,Kaktusgruen,14.07.1991
298302,37,Orchidee,26.08.1948
439822,88,Ocker,15.04.1976
969714,37,Granatrot,08.09.1925
711329,179,Grau,20.01.1987
721467,337,Koralle,06.02.1988
822671,75,Koralle,16.08.1945
968759,323,Orchidee,12.09.2010
37705,132,Schokoladenbraun,06.01.1983
320130,355,Minzgruen,05.01.1950
351256,308,Gold,03.10.1973
625699,90,Senf,22.05.1926
771127,77,Bronze,25.01.2017
310217,260,Zinnoberrot,06.08.1986
394643,286,Senf,07.11.1993
916199,229,Weiss,26.11.1958
737833,192,Himmelgrau,23.09.1931
270090,119,Indigo,10.07.2007
897785,80,Bronze,13.01.2007
339046,124,Purpurrot,16.03.1992
630746,345,Feuerrot,11.08.1930
992320,162,Himmelgrau,14.08.1942
963926,314,Jagdgruen,25.02.1954
235023,15,Schneeweiss,26.04.1923
70102,55,Bernstein,18.03.1958
667403,316,Tuerkis,19.06.1947
117434,274,Amethyst,17.10.2019
843542,36,Sonnengelb,23.04.2011
762770,276,Mint,12.11.2019
876154,191,Marineblau,03.08.1998
629850,313,Hellgruen,05.09.1989
442181,190,Scharlachrot,14.07.1961
513569,67,Wasserblau,01.11.2009
80474,244,Malachitgruen,27.07.2006
600547,149,Violett,01.11.2019
346505,208,Kobaltblau,10.10.1996
793734,140,Kobaltgruen,15.07.2002
247969,46,Pflaumenblau,19.01.2008
802282,253,Peridotgruen,10.04.1971
251199,346,Blau,07.07.1977
984090,314,Himbeerpink,10.06.1966
380617,267,Granatrot,20.10.1960
937224,7,Cremeweiss,24.07.1947
662584,325,Wasserblau,19.08.1968
913296,258,Rot,13.11.2013
634192,361,Kobaltgruen,27.07.1965
761143,307,Zinnoberrot,09.03.2003
64562,247,Koralle,17.04.1974
185290,200,Pergament,22.06.2011
53975,209,Schlamm,03.11.1972
900123,160,Schokoladenbraun,11.05.1969
398117,343,Saphirblau,01.01.1977
732109,314,Malachitgruen,17.09.1962
63495,217,Henna,04.03.1972
3626,109,Peridotgruen,07.06.1939
816453,359,Vanille,01.01.1936
727394,135,Salbeigruen,21.03.1942
961420,175,Mitternachtsblau,03.05.1945
186524,237,Dunkelblau,18.07.1961
582684,105,Senf,17.04.1955
297335,305,Kupfer,08.02.2002
239291,312,Terrakotta,04.04.2014
406623,245,Hellblau,25.11.1984
673292,354,Pfauenblau,04.11.1923
361448,228,Schokoladenbraun,25.11.1962
53530,89,Olivgruen,13.10.2009
198057,229,Magenta,17.02.1966
17704,203,Kobaltblau,03.03.1993
868930,7,Eisblau,12.11.2002
346045,83,Scharlachrot,19.02.1998
465612,304,Peridotgruen,16.05.1928
646558,281,Rosa,02.07.1937
446352,198,Bernstein,21.06.1995
664290,92,Aprikose,12.06.1955
704375,224,Malachitgruen,07.03.2019
559684,241,Grau,19.11.1926
768658,241,Muschelrosa,06.05.2001
272599,89,Karamell,07.07.1970
861951,234,Schwarz,26.10.2020
298351,7,Stahlblau,10.07.1982
705248,374,Beige,11.02.1975
695575,313,Zitronengelb,08.07.1982
481225,316,Bronze,01.09.2020
241243,285,Magenta,17.01.1943
926285,334,Cremeweiss,02.06.1995
380109,100,Koenigsblau,20.05.2005
506373,251,Gold,05.05.1954
294837,16,Grau,12.11.1964
593610,12,Minzgruen,21.04.1942
535940,206,Orange,12.05.1991
770442,166,Bernstein,26.11.1985
48534,249,Smaragdgruen,05.04.1933
