CustomerID,CarID,CarColor,Date
93458,98,Pfauenblau,14.10.1954
52763,119,Ozeanblau,19.08.1987
3193,46,Weiss,24.09.1923
23788,179,Silber,07.04.2010
94096,363,Kobaltblau,06.08.1934
52532,3,Pflaumenblau,01.01.1994
67153,186,Koralle,11.04.1945
92406,293,Rot,12.10.1987
43818,188,Himbeerpink,09.03.1951
65519,229,Dunkelgrau,17.04.1976
97239,111,Scharlachrot,22.11.1963
90617,70,Beige,18.06.1943
76840,132,Graphitgrau,26.02.1938
69569,295,Grau,14.07.1931
57257,340,Feuerrot,10.09.1974
93850,289,Violett,07.02.2001
79172,165,Blaugruen,18.03.1959
16787,131,Sahne,19.02.2014
60793,272,Kobaltgruen,22.08.1928
45633,258,Lavendel,25.09.1966
78670,219,Beige,24.03.1940
69430,148,Korallenrot,06.01.1947
93792,141,Graphitgrau,19.09.1940
22219,63,Mint,18.07.1926
55902,359,Senf,27.07.2010
43227,207,Rot,22.10.1935
50589,242,Nussbraun,07.11.1959
74588,130,Azurblau,24.01.1983
56718,270,Purpurrot,18.06.1990
61709,182,Sahne,16.09.1945
27439,247,Dunkelblau,02.03.2006
49914,223,Salbeigruen,26.08.1965
69133,285,Eisblau,03.03.2009
37017,277,Stahlblau,22.02.1923
54857,260,Pergament,15.11.1974
24340,216,Kobaltgruen,06.10.2015
39312,49,Ocker,09.10.1964
23463,62,Himmelgrau,23.09.2009
9738,125,Mint,27.10.1946
79969,190,Silber,14.02.1939
32020,365,Himmelblau,09.10.1955
7246,282,Schlamm,20.11.1957
309,3,Smaragdgruen,24.02.1938
27718,223,Muschelrosa,06.04.1929
61484,24,Limettengruen,08.10.1999
51395,159,Zitronengelb,08.08.1974
28619,335,Zitronengelb,02.02.2018
86131,234,Nussbraun,21.04.1940
19983,243,Azurblau,07.04.1963
23959,336,Lavendel,05.08.1977
12470,41,Zitronengelb,27.05.1979
76352,359,Zinnoberrot,09.08.2009
66042,233,Kupfer,02.01.1965
10836,54,Smaragd,25.11.1997
18138,105,Smaragd,13.05.1950
89158,29,Dunkelgruen,03.04.1993
52300,47,Bernstein,08.11.1994
81489,69,Kirschrot,06.02.2000
53068,285,Kupfer,03.07.2014
32285,258,Purpurrot,24.10.1925
29056,212,Koenigsblau,13.10.1939
75037,53,Purpurrot,12.11.1945
4388,117,Pfauenblau,09.11.1945
52693,142,Aprikose,03.09.1963
70452,264,Graphitgrau,27.03.1978
53706,109,Zartrosa,21.01.1948
9699,221,Jade,25.11.1944
11314,192,Saphirblau,04.07.2001
54153,183,Pfirsich,03.10.1933
53535,263,Aquamarin,09.03.1968
74990,259,Schneeweiss,08.04.1947
54196,50,Orchidee,25.07.1940
57647,140,Aprikose,13.10.1957
86429,313,Senf,07.02.1951
83782,114,Hellblau,07.07.2006
28010,50,Azurblau,11.04.1980
50353,170,Pink,22.06.1967
25245,116,Purpurrot,14.11.1949
79262,328,Dunkelblau,07.09.1963
6854,139,Kirschrot,06.07.1963
69097,159,Rosa,12.05.1937
16665,200,Tannengruen,23.01.1940
16723,127,Kaktusgruen,06.06.1925
31417,58,Dunkelblau,05.03.1980
17052,168,Maisgelb,14.04.1964
69369,95,Mitternachtsblau,14.10.1950
95107,43,Malachitgruen,06.08.1961
64680,75,Lila,21.09.2004
41506,5,Sahne,23.07.2018
64984,320,Gold,24.04.2007
31661,312,Violett,09.05.1979
7549,157,Schwarz,22.08.1925
24660,191,Muschelrosa,14.05.1946
74204,318,Moosgruen,12.10.1991
58056,88,Purpurrot,10.03.1930
36812,170,Orchidee,14.02.1933
51395,281,Magenta,15.11.1940
15934,197,Feuerrot,08.10.1969
95465,216,Ozeanblau,11.01.1954
78867,217,Indigo,15.11.2006
989,60,Pergament,06.10.1999
67341,322,Pink,21.05.1926
31670,214,Gold,04.01.1964
42520,285,Kobaltgruen,06.04.2002
52078,349,Purpurrot,18.10.1987
87419,219,Dunkelgrau,15.06.1933
24808,343,Bernstein,09.09.2004
39952,200,Nussbraun,07.07.1976
61864,237,Pink,17.02.1966
60915,83,Wasserblau,20.04.1958
44211,258,Schwarz,05.09.1999
6372,271,Schwarz,06.01.1925
67621,271,Schneeweiss,15.05.1998
72557,193,Ozeanblau,06.11.1931
28430,258,Elfenbein,15.07.2000
15707,44,Schiefergrau,23.11.1961
87138,363,Gelb,27.07.1993
43795,313,Smaragdgruen,18.06.2012
37368,177,Silber,16.07.2015
99026,188,Korallenrot,18.04.1983
77094,206,Korallenrot,26.11.1977
52966,1,Schwarz,14.01.2011
56786,367,Rosa,03.06.1949
13214,373,Violett,14.01.1991
9895,371,Pergament,25.07.1990
7199,178,Kirschrot,26.06.1992
56876,80,Koenigsblau,19.10.1935
32321,198,Tannengruen,27.04.1999
78440,115,Aprikose,21.11.1987
70160,322,Dunkelgruen,17.05.1955
97390,260,Himmelgrau,13.09.2017
46439,258,Jagdgruen,08.08.1949
12333,13,Kaktusgruen,05.11.1961
73629,352,Himmelblau,15.04.2008
38179,12,Kirschrot,22.06.1995
46454,50,Beige,15.07.1936
12840,194,Henna,26.03.1955
90321,260,Saphirblau,13.03.1990
44576,317,Salbeigruen,16.07.2019
75761,315,Vanille,01.10.1990
11400,40,Schokoladenbraun,15.11.1972
42533,278,Pfauenblau,06.04.2001
89173,121,Rosa,11.10.2015
12557,265,Saphirblau,20.08.1953
98697,282,Terrakotta,15.10.1939
68206,335,Zartrosa,17.06.2000
76451,246,Gelb,03.05.2017
88079,92,Gruen,01.04.1930
75049,232,Mokka,26.06.2003
13831,162,Kobaltgruen,22.06.1990
49977,99,Kupfer,07.07.1932
50029,253,Sonnengelb,01.11.1957
14191,99,Hellblau,17.10.1932
17184,363,Mokka,01.09.1963
61726,308,Stahlblau,04.03.1952
24747,307,Vanille,02.03.1951
79239,149,Feuerrot,16.10.2012
99116,106,Saphirblau,27.02.1923
36131,214,Malachitgruen,21.11.2005
64996,191,Lila,17.01.1945
27384,104,Karamell,21.08.2022
39251,299,Mint,17.07.1932
97889,310,Kobaltblau,09.06.1949
18139,333,Zartrosa,18.01.1985
31935,377,Zartrosa,05.04.1946
11100,258,Nussbraun,10.02.1969
99290,105,Mitternachtsblau,01.02.1937
37880,92,Mitternachtsblau,13.03.2006
57597,87,Maisgelb,01.03.1963
32762,204,Schiefergrau,17.02.2022
78322,292,Dunkelgrau,22.03.1981
8797,187,Saharasand,25.07.1930
77411,151,Schokoladenbraun,13.08.2013
28011,312,Schwarz,24.07.1971
97428,274,Graphitgrau,13.01.1943
69930,219,Vanille,05.08.1944
82125,82,Saharasand,26.04.1961
79146,37,Jade,22.06.1934
48694,279,Korallenrot,13.04.1986
36079,233,Zartrosa,11.11.1978
66149,140,Sahne,07.02.1994
45353,23,Rot,26.11.1940
83663,364,Indigo,22.10.1988
81879,240,Pink,16.11.1932
21848,332,Amethyst,04.04.1971
4663,350,Aprikose,12.09.2012
75645,221,Terrakotta,14.01.1966
51022,162,Hellgruen,05.09.1936
67952,326,Magenta,27.04.2010
90828,335,Muschelrosa,26.02.1945
4046,75,Aquamarin,23.11.1961
49913,309,Limettengruen,12.08.1977
89397,152,Henna,04.04.1984
11958,285,Violett,25.05.1988
51467,218,Violett,27.01.2000
83221,46,Beige,20.02.1932
64597,48,Schneeweiss,26.07.2001
63998,67,Himmelgrau,24.06.1966
80540,343,Orange,15.09.1943
12953,281,Koenigsblau,25.07.2020
17449,46,Kieselgrau,21.11.1959
37191,93,Aquamarin,04.08.2016
67013,201,Purpur,19.04.1989
3241,176,Smaragdgruen,04.01.1980
63664,84,Pflaumenblau,18.06.1976
61766,28,Gold,21.04.1959
76863,119,Moosgruen,26.06.2010
11582,181,Tannengruen,03.06.1932
88770,21,Dunkelblau,04.01.1995
56218,143,Schiefergrau,03.09.1969
46047,215,Limettengruen,03.04.1956
35845,3,Koenigsblau,09.09.2018
35409,244,Stahlblau,18.11.2009
2658,31,Indigo,04.03.1937
69917,374,Dunkelgruen,23.05.1949
37603,298,Korallenrot,10.03.1938
49235,147,Koenigsblau,25.08.2002
53794,113,Nussbraun,02.01.1950
29975,75,Pfirsich,09.02.2019
82700,250,Senf,26.01.1930
68976,94,Smaragd,27.03.1996
16059,251,Himmelblau,21.06.1982
49704,200,Ziegelrot,13.07.1995
64638,330,Dunkelblau,09.07.1963
20253,352,Henna,06.02.1963
44186,85,Saharasand,15.01.1986
19765,331,Nussbraun,04.05.1957
90165,319,Blau,15.04.1993
62675,182,Marineblau,20.03.1990
53444,311,Jade,06.11.1987
39288,23,Zitronengelb,19.09.1997
13982,356,Gelb,19.10.1963
78412,296,Blaugruen,07.11.1961
55801,312,Graphitgrau,16.06.1950
11499,267,Karamell,07.05.2017
57118,63,Kobaltblau,11.04.1964
37052,350,Karminrot,16.06.1979
45469,204,Koralle,07.01.1939
81313,172,Aprikose,12.05.1983
44869,188,Aquamarin,12.06.2006
33907,95,Malachitgruen,23.04.1942
74655,60,Koralle,23.01.1967
36908,355,Magenta,12.08.2003
50909,275,Schiefergrau,14.11.1948
43130,189,Mokka,05.03.1985
67838,362,Bernstein,25.10.1943
30237,35,Schlamm,17.06.1979
7125,0,Jade,20.03.1990
86738,312,Purpur,03.09.1957
32455,254,Pergament,22.04.1933
61535,62,Tannengruen,25.03.1947
30907,327,Amethyst,22.08.2005
99,234,Himmelblau,24.04.2020
37109,303,Kirschrot,27.02.1995
24859,234,Gold,21.05.2003
31069,79,Bernstein,04.05.1926
14247,119,Feuerrot,13.08.1937
96536,44,Rubinrot,10.10.1964
54147,204,Moosgruen,13.03.1984
92877,241,Himbeerpink,21.07.1925
28446,138,Gruen,07.01.1977
14523,358,Aquamarin,26.03.2009
1245,344,Henna,25.08.1943
45053,352,Ozeanblau,23.08.1927
85334,9,Ziegelrot,24.10.1927
71021,315,Stahlblau,01.03.1952
98718,66,Ocker,09.11.1995
55221,131,Purpurrot,26.11.1989
57844,52,Ocker,22.01.1974
1396,49,Bronze,06.09.1977
60502,176,Kobaltblau,24.09.2002
31687,29,Himbeerpink,26.04.1927
80624,312,Vanille,22.07.1942
87499,275,Mint,14.03.1940
79496,328,Hellblau,03.01.1981
42817,67,Indigo,04.07.1948
94744,206,Kaktusgruen,05.08.1983
45868,268,Sahne,27.03.2001
84811,193,Rosa,20.10.1956
2024,205,Bronze,07.06.1983
24691,8,Kieselgrau,15.08.1971
28612,266,Mitternachtsblau,18.07.1974
18152,98,Rosa,09.09.1993
78685,169,Blau,20.02.1964
76350,186,Kobaltblau,18.07.1959
64382,201,Salbeigruen,17.10.1976
72996,141,Karamell,14.11.1992
14461,91,Saphirblau,08.01.1946
83501,277,Lavendel,13.08.1963
15469,272,Himbeerpink,06.06.1944
5665,299,Orchidee,10.09.1933
97974,136,Scharlachrot,26.02.1964
81167,191,Mint,02.11.1953
50721,226,Gelb,25.01.1975
82195,214,Moosgruen,11.04.1948
25095,203,Magenta,03.08.1927
66946,317,Aprikose,22.03.1938
7919,276,Kirschrot,19.03.1947
91151,173,Mitternachtsblau,06.05.1987
11682,190,Schlamm,23.04.1968
4285,244,Kobaltblau,02.06.1942
44900,227,Schokoladenbraun,23.09.1959
68454,365,Cremeweiss,24.08.1936
96042,55,Rubinrot,01.11.2009
44704,165,Violett,04.03.2012
22803,104,Gold,03.05.1925
7031,159,Kobaltgruen,09.09.1933
59642,369,Moosgruen,15.10.1955
62978,230,Pink,26.07.1968
26603,372,Saphirblau,04.03.1937
40629,319,Azurblau,02.11.2005
56993,244,Granatrot,22.09.1970
10474,50,Violett,16.07.2002
31278,263,Scharlachrot,12.08.1971
24006,312,Terrakotta,21.07.1984
81734,283,Feuerrot,23.08.1928
29778,284,Koralle,25.03.1981
56915,333,Jade,05.01.2002
21648,101,Gruen,14.06.1936
94862,277,Nussbraun,12.06.1984
96205,165,Mint,09.04.1978
67948,59,Hellblau,12.10.2000
97117,341,Dunkelblau,13.05.1985
60408,307,Dunkelblau,07.04.2008
33126,22,Granatrot,27.09.2022
96005,28,Kaktusgruen,04.07.1944
97146,208,Himmelblau,20.04.1950
9360,2,Feuerrot,13.10.1964
53962,360,Karminrot,25.09.1999
82503,360,Schneeweiss,06.04.1979
11383,241,Zinnoberrot,16.05.1925
96584,228,Kobaltblau,08.06.1989
7137,200,Sahne,04.05.1943
50469,85,Hellgruen,15.02.1986
16691,298,Sahne,10.08.2006
60946,311,Malachitgruen,21.09.2016
50287,215,Dunkelgrau,03.08.2014
17698,208,Ocker,24.02.1973
13695,53,Lavendel,10.11.1988
72248,193,Blau,19.04.1967
20525,278,Schwarz,13.05.1963
57461,257,Pflaumenblau,21.11.1999
64215,154,Wasserblau,02.06.1927
35857,30,Dunkelgrau,24.05.2022
8640,1,Zitronengelb,11.04.2013
69183,348,Saphirblau,04.07.1991
83186,267,Azurblau,02.03.1971
81996,131,Lila,23.01.2007
72651,361,Kirschrot,11.02.1982
68169,234,Tuerkis,20.06.1932
63827,274,Purpur,05.08.2022
6221,249,Rosa,10.09.2010
4008,343,Kobaltblau,13.06.1988
51163,29,Senf,22.03.1991
82942,259,Terrakotta,16.11.1979
42111,258,Grau,26.10.1930
70118,174,Eisblau,24.09.2020
80442,190,Magenta,09.03.1950
13795,125,Himbeerpink,09.04.1931
7628,224,Henna,10.10.1987
78259,345,Maisgelb,01.07.2002
146,141,Koenigsblau,12.06.1938
47059,45,Magenta,09.08.2009
22881,81,Ziegelrot,23.04.2019
99687,312,Beige,09.05.1925
87109,111,Kaktusgruen,09.08.1960
20123,261,Dunkelgruen,02.03.2013
75783,186,Eisblau,06.03.1990
42556,195,Kieselgrau,05.08.1945
85709,302,Pfauenblau,19.01.1998
41670,11,Grau,14.06.1945
702,314,Himmelblau,10.11.1939
54991,51,Moosgruen,21.08.1991
46996,358,Jade,15.02.2014
42561,26,Pflaumenblau,23.07.1973
50186,211,Rubinrot,15.10.1995
41671,201,Himmelgrau,06.08.1993
95165,97,Mitternachtsblau,02.09.2017
53315,225,Kobaltblau,03.05.1990
6208,44,Hellgruen,18.10.1947
17256,137,Blau,27.10.1989
98342,238,Mokka,03.09.1961
30941,343,Sonnengelb,08.01.2015
46021,310,Dunkelgrau,25.11.1927
14116,155,Azurblau,09.08.1941
89112,252,Karminrot,20.10.1982
5330,169,Terrakotta,14.11.1968
61852,370,Rubinrot,09.02.1988
92945,129,Ozeanblau,14.11.1931
36556,248,Rosa,03.01.2011
28971,113,Bernstein,24.09.2016
40326,331,Purpur,11.02.1990
85668,75,Nussbraun,12.09.1975
4562,35,Olivgruen,06.04.1924
23038,267,Zitronengelb,04.04.1935
9347,80,Grau,07.10.1968
90587,158,Minzgruen,11.09.1988
80544,212,Stahlblau,15.11.1992
13198,365,Kirschrot,05.01.1976
67223,323,Muschelrosa,25.09.1944
92536,321,Aquamarin,13.02.2007
43016,331,Eisblau,14.05.1958
71701,239,Blaugruen,21.08.1998
79613,132,Blaugruen,24.06.1945
21544,42,Malachitgruen,02.04.1953
47756,163,Korallenrot,01.07.1951
16281,226,Hellgruen,06.10.1996
61107,251,Pfirsich,15.08.2000
28920,273,Weiss,14.01.2008
9665,345,Purpur,01.05.1977
49588,269,Sahne,26.04.1979
71656,352,Bernstein,12.07.2016
82720,5,Schwarz,19.08.1964
5172,318,Magenta,17.11.1945
60509,250,Malachitgruen,26.05.1978
46001,20,Hellblau,14.11.2020
41705,253,Mokka,04.02.1977
65368,268,Hellgruen,08.02.1929
71676,3,Lila,18.02.1990
72473,46,Karamell,14.07.2018
38294,176,Purpur,17.11.1952
34715,56,Mitternachtsblau,06.03.1958
73635,288,Pergament,12.06.1929
87611,134,Tuerkis,10.01.1986
23095,275,Schiefergrau,21.07.1938
16737,201,Smaragd,24.02.1976
9967,142,Dunkelblau,17.01.1965
62492,142,Hellblau,07.09.1968
41973,303,Ozeanblau,05.07.2006
82419,371,Purpurrot,23.11.1995
18597,108,Hellgruen,13.06.1959
66858,79,Himmelgrau,03.06.2011
82879,339,Stahlblau,04.01.1957
48298,110,Lila,15.09.1934
40518,290,Dunkelgrau,20.01.1930
75962,90,Minzgruen,04.07.1992
69474,101,Rot,18.03.1927
63828,193,Tuerkis,03.04.1981
2067,160,Kirschrot,09.11.1928
50730,365,Aprikose,09.08.1983
57749,158,Pflaumenblau,13.09.1948
4425,299,Schlamm,03.06.1993
17699,175,Schokoladenbraun,01.10.1955
29608,187,Elfenbein,13.06.1939
25822,123,Pflaumenblau,01.01.1932
96284,258,Mint,09.09.1930
15812,329,Lila,23.11.1955
32678,334,Braun,03.07.1988
63722,223,Ozeanblau,20.10.1931
97301,206,Gruen,13.07.1985
90889,110,Cremeweiss,04.07.1930
67659,171,Lavendel,15.11.1929
8208,182,Scharlachrot,04.11.1939
33447,352,Indigo,26.01.1930
19500,245,Himbeerpink,22.10.1978
57422,126,Sonnengelb,01.08.1952
77552,317,Dunkelblau,20.03.1997
52289,13,Schokoladenbraun,20.02.1937
1304,368,Orchidee,12.04.2019
20591,307,Beige,09.04.1961
48334,83,Cremeweiss,08.09.1929
61543,158,Peridotgruen,23.11.1966
24552,236,Malachitgruen,10.03.1925
40632,35,Rosa,01.09.1981
91280,16,Dunkelgruen,25.09.1978
73548,350,Vanille,07.10.1955
83270,90,Mokka,17.03.2022
18202,222,Magenta,04.07.1934
87464,144,Korallenrot,15.11.1992
12989,249,Mokka,09.07.1935
5393,16,Saharasand,03.08.1940
99364,47,Gold,22.08.1982
28816,133,Weiss,21.10.1998
57025,229,Zartrosa,17.03.1942
74013,155,Schneeweiss,06.10.2000
65680,242,Azurblau,05.01.1956
912,272,Sahne,21.11.1925
42072,35,Pfauenblau,03.02.1955
27833,109,Dunkelblau,21.09.1989
35897,25,Pflaumenblau,08.03.1977
42203,213,Jade,19.10.1936
36496,251,Rubinrot,12.10.2009
31350,32,Nussbraun,25.06.1999
88026,281,Limettengruen,21.11.2020
17672,183,Indigo,20.02.1938
96557,355,Kaktusgruen,05.09.1945
28356,45,Karamell,25.07.2000
90612,339,Eisblau,12.06.2001
61000,159,Gold,06.02.1929
85970,363,Cremeweiss,27.06.2004
79572,117,Maisgelb,15.09.1983
33215,88,Braun,06.02.1999
68603,327,Hellblau,17.10.1984
5727,265,Koralle,12.05.2013
48431,59,Peridotgruen,01.06.1990
76237,295,Karminrot,16.03.1988
8904,241,Smaragd,07.09.1948
76958,373,Azurblau,21.11.1951
30585,96,Zartrosa,07.01.2007
28776,274,Aprikose,08.07.2011
11715,20,Moosgruen,17.09.1997
29288,212,Purpurrot,03.06.2022
96969,179,Schneeweiss,22.09.1973
4179,181,Karamell,13.05.1944
38234,47,Gold,22.02.1997
33702,118,Koralle,09.09.1956
73758,107,Koenigsblau,25.07.1945
68426,62,Blau,11.11.1924
93185,363,Orchidee,14.08.1979
57621,363,Mokka,07.01.1950
76463,71,Mitternachtsblau,16.06.2003
96547,238,Elfenbein,19.03.1929
23341,141,Karminrot,07.05.1929
94239,153,Zartrosa,25.02.1935
88942,233,Wasserblau,15.10.1981
40524,170,Smaragdgruen,14.01.1937
10634,253,Kieselgrau,07.08.2019
29158,156,Saphirblau,26.06.1991
57871,188,Dunkelblau,25.10.1941
24402,34,Zitronengelb,16.02.2018
1919,181,Orchidee,06.08.2017
65879,142,Orange,19.03.2007
49312,85,Aprikose,21.10.1926
15211,346,Saphirblau,17.11.1997
66013,158,Zartrosa,13.07.1961
42702,294,Salbeigruen,18.02.1995
61084,119,Terrakotta,17.05.1972
59291,95,Zinnoberrot,13.06.1960
55143,265,Indigo,11.01.1953
18836,305,Saharasand,09.04.1930
49691,270,Ocker,18.05.1980
9056,83,Himmelblau,19.09.1962
77289,87,Magenta,24.07.1953
5948,312,Granatrot,10.06.1970
