Id,CustomerId,Total
230,614886,1827.73
231,435444,1560.68
232,242078,2561.4500000000003
233,467743,3073.6200000000003
234,365528,1464.38
235,155818,3430.28
236,601170,440.02
237,718879,4422.900000000001
238,734513,1464.56
239,758772,4551.379999999999
240,455993,3365.62
241,361204,1160.9199999999998
242,688379,3035.2799999999997
243,539686,855.11
244,890336,746.26
245,445229,58.050000000000004
246,590511,5530.429999999999
247,290480,5274.58
248,881006,2121.87
249,790948,7099.289999999999
250,331279,1982.81
251,662487,986.4900000000001
252,446618,746.0500000000001
253,892038,5034.040000000001
254,964723,2175.75
255,458616,3640
256,182520,934.22
257,249278,4772.59
258,539174,1974.47
259,267809,1140.05
260,586601,759.7800000000001
261,170542,3463.29
262,937493,1713.93
263,910245,3817.6200000000003
264,944125,39.12
265,169223,3040.82
266,222779,158.92
267,149460,6520.62
268,52449,1910.07
269,961476,2351.59
270,205397,3784.7
271,153574,1055.03
272,771702,487.32
273,115996,3192.25
274,342006,4512.67
275,701237,1386.75
276,211220,3914.5899999999997
277,473184,2645.2400000000002
278,589874,1116.4299999999998
279,941116,4215.16
280,655153,1241.3500000000001
281,526763,3914.1000000000004
282,1001,1198.24
283,389838,417.09000000000003
284,483015,946.73
285,954387,997.6600000000001
286,98988,4819.67
287,77721,1267.17
288,452596,4514.03
289,478496,3112.8
290,973409,2665.27
291,169226,306.88
292,377238,2585.52
293,242461,2246.1400000000003
294,405552,4489.77
295,913954,4284.299999999999
296,89924,3655.85
297,564721,3402.82
298,426904,60.7
299,596984,3205.8100000000004
300,215120,3096.1
301,381163,3107.5700000000006
302,68386,1934.92
303,927165,1840.27
304,176256,2858.89
305,201808,1129.8
306,626230,2466.22
307,891557,2259.6099999999997
308,11635,4022.7700000000004
309,212919,651.12
310,885594,3119.5
311,680478,2880.52
312,843119,3052.2
313,641811,2045.56
314,525248,4000.3199999999997
315,35029,4539.339999999999
316,667680,293.94
317,129960,2036.48
318,309077,5543.46
319,160101,2289.76
320,217619,2864.75
321,281107,2427.66
322,831721,1899.5700000000002
323,211264,3749.73
324,676882,5603.99
325,537023,2215.67
326,675891,3521.8000000000006
327,693707,2890.8999999999996
328,317368,5335.28
329,496781,4546.639999999999
330,976403,1944.4800000000002
331,449701,2737.12
332,3657,450.23999999999995
333,752839,4698.67
334,898248,1472.68
335,719628,2310.81
336,96284,4897.049999999999
337,949320,3615.0699999999997
338,381799,4527
339,444096,1069.75
340,104878,1755.9900000000002
341,141446,1632.3
342,390776,786.61
343,310102,1588.86
344,481813,2455.75
345,67306,832.8000000000001
346,465295,3379.76
347,687427,690.18
348,720899,2285.44
349,888386,2506.9700000000003
350,597144,4111.5
351,535725,4152.5
352,544066,3989.4500000000007
353,484107,74.44
354,581170,128.98000000000002
355,481932,3659.24
356,523204,3480.08
357,975671,4411.77
358,793813,1586.12
359,533374,5668.589999999999
360,807663,7634.78
361,311703,607.44
362,224620,4200.2699999999995
363,856851,2207.2300000000005
364,905228,5784.37
365,52407,3131.0800000000004
366,143996,4549.29
367,890754,3987.86
368,658170,4764.68
369,104591,2866.4500000000003
370,410064,3107.79
371,20849,4920.46
372,510770,5239.08
373,463448,1036.7199999999998
374,830237,2100.06
375,809496,4520.9400000000005
376,179121,4917.410000000001
377,155141,2888.12
378,321806,4129.34
379,300031,3541.18
380,982144,144.42000000000002
381,769089,2079.0299999999997
382,624979,3908.6499999999996
383,727241,681.78
384,396969,5987.25
385,869507,4285.91
386,779555,2387.9800000000005
387,42586,1676.73
388,638254,6151.079999999998
389,464675,2715.69
390,407151,2356.9700000000003
391,424367,1339.03
392,847061,2347.17
393,633582,1803.48
394,536618,1787.18
395,32865,4846.98
396,611558,970.6399999999999
397,738475,2518.87
398,655860,1524.79
399,174377,3920.75
400,933092,1246.53
401,18266,2554.8600000000006
402,519609,5538.84
403,242279,4565.4
404,622813,315.59000000000003
405,439221,559.02
406,985923,3113.6600000000003
407,742843,504.12
408,602118,4649.18
409,454301,4635.45
410,869598,4572.49
411,520658,2860.379999999999
412,936886,4827.18
413,305862,4548.63
414,517066,1612.3700000000001
415,566463,5963.700000000001
416,654996,924.0200000000001
417,595356,3124.61
418,643382,922.4499999999999
419,217805,2873.53
420,522120,3823.3900000000003
421,896869,4953.71
422,976936,3313.06
423,195122,2088.16
424,297058,5193.19
425,257751,173.6
426,819918,3338.2800000000007
427,590859,1640.74
428,653570,3207.32
429,74581,1485.6200000000001
430,558423,4219.17
431,283687,6105.599999999999
432,606909,3502.2599999999998
433,838449,4281.66
434,976031,361.75
435,976641,4927.52
436,965789,5086.360000000001
437,384705,2777.6899999999996
438,585137,1329.1000000000001
439,530457,3402.9
440,282330,876.51
441,370505,5706.009999999999
442,363052,1742.0300000000002
443,474179,2259.09
444,173462,2104.41
445,542033,2270.41
446,438573,584.28
447,278476,1175.3400000000001
448,17596,1626.6200000000001
449,930700,865.4499999999999
450,694471,2157.7999999999997
451,888932,1310.02
452,481472,2685.7000000000003
453,618474,5408.599999999999
454,975954,3614.3099999999995
455,589496,3000.28
456,514396,3553.35
457,748734,211.96
458,796047,783.75
459,981929,4509.030000000001
460,594355,633.96
461,429404,1709.3799999999999
462,912748,1934.5900000000001
463,498764,3057.9700000000003
464,701604,3649.7099999999996
465,111714,3860.09
466,814699,3803.34
467,248808,2265.45
468,568444,2604.3
469,471353,1723.2000000000003
470,939863,1866.76
471,386578,2609.29
472,662824,1071
473,209642,4609.26
474,489282,4121.539999999999
475,570412,2957.7
476,3877,1548.5800000000002
477,443807,1592.97
478,171731,7521.17
479,434103,176.68
480,646598,2823.7
481,627497,2096.6000000000004
482,516567,1511.59
483,676859,2659.72
484,912133,4343.93
485,825900,3147.08
486,843007,729.3599999999999
487,448772,4433.860000000001
488,337374,2794.6099999999997
489,42093,2361.2400000000002
490,570582,1704.61
491,321462,2041.0699999999997
492,549296,4392.8099999999995
493,57192,2852.7200000000003
494,821861,3013.4700000000003
495,239195,159.04
496,441621,911.4899999999999
497,819059,2018.09
498,523571,3909
499,591396,1239.42
500,932658,1207.32
501,265762,1658.1399999999999
502,698005,3223.2599999999998
503,293594,5490.71
504,822782,1967
505,54040,3219.09
506,298072,452.12
507,973251,2358.87
508,863408,694.7
509,46952,4280.38
510,5405,3961.9399999999996
511,222395,1640.1699999999998
512,627181,959.92
513,336787,1350.48
514,56006,1177.8600000000001
515,708644,6140.3099999999995
516,249356,121.92
517,773730,5768.96
518,490189,4007.33
519,663432,1608.8100000000002
520,654270,5238.179999999999
521,580780,765.3
522,323296,3387.88
523,747650,3101.8199999999997
524,876547,2307.01
525,853607,990.57
526,275386,1419.16
527,480802,69.3
528,978255,755.97
529,803774,164.94
530,84247,3492.83
531,578864,5209.36
532,117054,728.52
533,934398,2278.5099999999998
534,813656,4864.039999999999
535,715637,2221.75
536,877657,3786.6400000000003
537,152139,4532.79
538,380953,231.84
539,582879,713.62
540,391090,3592.2599999999993
541,152928,636.1200000000001
542,225713,5995.37
543,979646,1863.72
544,334355,5567.22
545,860211,617.7
546,552485,1365.5
547,105102,3285.3299999999995
548,170789,51.61
549,789806,1207.42
550,41111,5018.46
551,535229,296.56
552,894429,3189.88
553,971490,3759.2400000000002
554,722600,2870.3
555,190352,2599.44
556,602099,3750.75
557,822420,1606.31
558,96841,3290.92
559,641055,360.4
560,688180,2648.67
561,262258,2628.19
562,780690,1457.72
563,380273,5222.69
564,307150,1640.5900000000001
565,759417,3217.6899999999996
566,239317,733.15
567,616181,242.72
568,534892,4758.0599999999995
569,18058,1990
570,24059,2198.2899999999995
571,606630,3934.2599999999998
572,993131,1737.73
573,166164,1552.08
574,975118,192.48
575,101042,827.82
576,764303,2824.1400000000003
577,428069,1929.7600000000002
578,83039,390.37
579,61753,3388.5599999999995
580,915273,1416.22
581,720994,2348.6
582,685013,5256.81
583,100784,2722.4500000000003
584,66431,626.6700000000001
585,124810,4539.450000000001
586,313281,4235.5
587,502097,269.92
588,81249,2104.84
589,143453,2275.0699999999997
590,590750,3129.0699999999997
591,906194,1333.88
592,760431,1820.16
593,404502,330.18
594,917730,1198.14
595,652331,2179.2
596,75620,4474.4800000000005
597,823709,919.98
598,327806,1615.77
599,241493,317.63
600,355526,595.8
601,26187,1270.4
602,837967,147.76
603,992116,3757.8500000000004
604,936808,6486.129999999999
605,961787,4839.84
606,627863,1338.45
607,45160,2068.34
608,388857,4081.4799999999996
609,653797,1902.54
610,572904,4086.2799999999997
611,613849,1591.4499999999998
612,158567,1149.4699999999998
613,658261,3196.84
614,964186,1708.94
615,622652,1579.8400000000001
616,704968,2093.8
617,686981,2115.54
618,293036,4311.4800000000005
619,834072,2725.67
620,917287,6284.7
621,577649,3660.6
622,827627,2321.74
623,962708,7968.179999999999
624,741549,2894.4500000000003
625,766728,1065.8799999999999
626,890920,3121.67
627,334706,2800.57
628,361217,220.71
629,218462,603.78
630,682673,1757.3500000000001
631,420749,1481.66
632,402680,4300.5
633,647030,357.59000000000003
634,208390,3160.6
635,832455,466.53
636,494686,493.75
637,925149,1746.9800000000002
638,684432,2758.06
639,466839,4926.68
640,39053,4292.22
641,481506,4821.85
642,781867,2250.77
643,920520,372.4
644,443840,3332.8100000000004
645,244105,624.01
646,586841,1626.22
647,751144,1030.2
648,622259,3561.3900000000003
649,198615,4721.49
650,565489,2355.33
651,898342,4311.860000000001
652,520663,933.2
653,503426,621.26
654,727180,4955.13
655,786039,5835.83
656,15,613.46
657,188539,4024.67
658,420053,588.3000000000001
659,205197,4153.57
660,616958,220.05
661,620217,512.56
662,156321,2231.91
663,95529,232.79999999999998
664,206311,1346.57
665,842412,1373.18
666,830221,2094.1099999999997
667,633716,862.3100000000001
668,569353,2679.03
669,468535,640.08
670,689582,3286.4300000000003
671,809881,5240.150000000001
672,797436,3230.62
673,675015,4301.16
674,247583,3937.3900000000003
675,369492,1728.69
676,651754,6109.56
677,680678,73.12
678,804823,3385.0299999999997
679,400557,954.2099999999999
680,991443,3781.62
681,339065,2433.31
682,149873,3963.3199999999997
683,72664,3413.74
684,151578,97.49
685,320240,3008.56
686,321122,5161.25
687,316584,1416.83
688,945145,2163.2999999999997
689,925490,3940.23
690,590003,2032.26
691,428433,261.8
692,943857,1709.0600000000002
693,322200,704.3599999999999
694,617071,2683
695,885664,3894.3500000000004
696,730078,1461.08
697,227578,1394.56
698,871515,3196.94
699,828150,1368.88
700,977979,5963.16
701,146856,77.24
702,353085,2510.95
703,204057,3555.1000000000004
704,154312,2917.4
705,25315,3584.3500000000004
706,499375,6657.11
707,2132,61.97
708,775791,3101.4400000000005
709,801233,4135.5
710,991695,6192.790000000001
711,192771,1985
712,326571,63.56
713,372882,2551.58
714,356158,2378.34
715,169068,6391.759999999999
716,349364,3446.749999999999
717,768868,6640.210000000001
718,210357,983.67
719,119328,322.52
720,790063,1609.6399999999999
721,546071,1390.83
722,653599,99.3
723,480665,6262.51
724,984691,736.26
725,456507,161.44
726,869306,3865.97
727,967154,1924.4699999999998
728,170328,4984.13
729,129072,1418.16
730,313232,5313.91
731,845202,5361.79
732,824016,3453
733,971698,2291.6
734,225785,3480.13
735,602213,2511.7
736,946156,2849.89
737,475006,5089.17
738,95958,36
739,671457,596.6999999999999
740,660335,5075.379999999999
741,996268,2445.5
742,567303,2515.61
743,353197,3926.5299999999997
744,914502,4166.43
745,350354,6111.5199999999995
746,843221,5007.21
747,716454,1753.1799999999998
748,265553,2574.8900000000003
749,732145,1847.52
750,686312,1479.71
751,88606,1632.65
752,317622,3097.83
753,961690,1710.8999999999999
754,191181,4427.5
755,153317,2405.68
756,106741,2750.4900000000002
757,245215,886.1400000000001
758,655839,5998.67
759,462504,150.35999999999999
760,948700,3717.5899999999997
761,257824,4607.61
762,375991,612.3000000000001
763,600721,2845.8900000000003
764,382222,451.68
765,576624,1395.4899999999998
766,511156,2281.08
767,320187,271.5
768,974339,5747.960000000001
769,919535,2710.71
770,915288,1501.36
771,656325,1072.54
772,705860,3407.6699999999996
773,571871,3908.48
774,656239,1683.07
775,975468,2833.9600000000005
776,841726,796.78
777,584563,2018.33
778,583567,1882.82
779,216305,4713.11
780,403513,4269.92
781,324966,5754.91
782,272955,3826.26
783,986779,1619.1999999999998
784,276418,4390.799999999999
785,628743,1049.21
786,34720,5104.139999999999
787,204288,2967.82
788,74885,3063.14
789,845142,4094.85
790,267560,7163.540000000001
791,97008,2067.1400000000003
792,530716,4250.92
793,324414,197.54
794,365398,1483.7800000000002
795,827467,24.08
796,214466,5215.350000000001
797,48372,313.03999999999996
798,308658,1132.01
799,8364,4416.95
800,6936,534.69
801,145546,3139.28
802,9475,4164.370000000001
803,762945,2539.0600000000004
804,949017,3599.3900000000003
805,160895,2114.92
806,628140,3768.2000000000007
807,678631,3011.2599999999998
808,603297,2402.54
809,159518,99.69
810,620612,3878.62
811,503143,4986.0199999999995
812,771597,1287.15
813,46335,1870.61
814,502392,2965.96
815,636469,4553.849999999999
816,150750,3131.96
817,776399,408.34000000000003
818,696545,5117.030000000001
819,919711,3625.9
820,36380,1132.01
821,221432,2511.6800000000003
822,93144,1179.8899999999999
823,95660,1911.76
824,674972,4669.909999999999
825,848631,3149.92
826,364063,342.29999999999995
827,912129,2071.74
828,232719,906.88
829,711516,2502.51
830,754054,3236.9300000000003
831,671050,5854.030000000001
832,631810,4326.87
833,227049,200.32000000000002
834,249462,244.7
835,160172,4394.36
836,611268,1912.89
837,613989,3610.84
838,454159,1737.8600000000001
839,314140,1340.4299999999998
840,71426,1548.6799999999998
841,883221,1285.79
842,155762,331.5
843,844907,3409.7699999999995
844,142007,2181.8500000000004
845,410435,5265.200000000001
846,409908,3578.5299999999997
847,467778,2392.3100000000004
848,344259,1469.9699999999998
849,548807,2445.44
850,944117,5252.519999999999
851,131676,2148.11
852,64266,2216.83
853,627550,3150.39
854,617980,133.12
855,565642,1839.38
856,838458,4831.759999999999
857,138251,6692.4800000000005
858,928575,1635.7600000000002
859,799630,2126.65
860,543495,279.56
861,149400,4070.69
862,200037,1044.29
863,161435,1101.51
864,623447,3229.5199999999995
865,353427,2757.59
866,105583,1203.3700000000001
867,506522,2683.69
868,660503,1910.28
869,152008,49.66
870,963610,4634.32
871,324204,4174.31
872,6926,490.85
873,939279,1692.0500000000002
874,547887,1234.53
875,205622,3856.8500000000004
876,291118,157.95
877,583575,2943.28
878,239266,194.56
879,388222,2548.49
880,656777,1341.92
881,773694,847.3499999999999
882,20308,3156.59
883,567549,3290.91
884,269930,6492.100000000001
885,841235,984.8
886,621768,606.91
887,180465,4679.009999999999
888,743979,952.0700000000002
889,22925,3335.01
890,817489,1699.62
891,96719,3507.9199999999996
892,796981,3566.33
893,383863,1833.62
894,914849,4676.86
895,259197,983.94
896,152859,1674.54
897,213401,2021.57
898,72596,1186.55
899,316678,4794.05
900,803355,3422.85
901,122350,4344.7699999999995
902,782891,807.97
903,23212,2470.2
904,945920,2101.5499999999997
905,552402,374.62000000000006
906,787661,2913.4600000000005
907,943136,1698.31
908,421847,2757.91
909,825137,3394.96
910,944387,2279.2200000000003
911,913088,725.16
912,611935,3709.95
913,943236,154.32
914,351243,1117.3
915,968543,3783.12
916,975758,3737.97
917,363842,2163.4900000000002
918,638324,3307.88
919,763095,4022.93
920,749721,3142.3099999999995
921,705464,1774.5700000000002
922,226136,5350.62
923,573893,3044.5299999999997
924,377122,76.23
925,855062,608.43
926,570418,3065.98
927,634123,427.7
928,517856,5041.570000000001
929,724185,989.76
930,259861,2574.53
931,812992,2058.26
932,876754,673.3299999999999
933,586893,1259.42
934,972583,1726.8600000000001
935,34328,1764
936,181695,566.28
937,442423,236.68
938,937652,1469.8600000000001
939,51570,3912.58
940,760050,607
941,872586,1973.9100000000003
942,747436,2258.8
943,139419,1938.03
944,546824,5263.820000000001
945,289478,4882.959999999999
946,729833,1807.65
947,279841,3391.7200000000003
948,701225,4182.95
949,140225,5103
950,288982,2233.8
951,392167,3673.53
952,477333,2774.5299999999997
953,70253,5120.2699999999995
954,154359,3963.9200000000005
955,235979,4364.04
956,74103,5653.19
957,588829,1311.51
958,726603,59.99
959,945972,2842.15
960,448406,3558.3399999999997
961,416177,2000.3799999999999
962,441746,2036.94
963,807029,2229.85
964,202501,34.980000000000004
965,628108,4682.27
966,716247,1518.9499999999998
967,719024,6065.89
968,541810,1696.14
969,318985,329.49
970,810198,683.1899999999999
971,415584,4272.9400000000005
972,730160,4086.94
973,817182,3570.95
974,327034,2090.15
975,634742,3617.0800000000004
976,658152,4426.04
977,550180,4813.44
978,733131,6238.589999999999
979,290128,2187.1699999999996
980,208181,3828.0600000000004
981,884353,1857.96
982,303857,1761.9499999999998
983,178710,148.5
984,880790,745.2199999999999
985,156050,1833.96
986,704958,1287.71
987,160340,1819.49
988,757112,603.6800000000001
989,720267,1710.37
990,30927,3123.83
991,967884,2396.99
992,513623,858.34
993,786340,894.03
994,372300,1081.74
995,996760,3634.2300000000005
996,619470,2779.1800000000003
997,345505,7642.11
998,847822,2436.88
999,956465,3203.9300000000003
1000,300799,2263.74
1001,927545,3828.4700000000003
1002,274608,2656.2899999999995
1003,441679,4019.3599999999997
1004,849649,3220.41
1005,212379,1693.59
1006,716354,962.08
1007,903553,4257.23
1008,516534,1903.5700000000002
1009,210289,2380.05
1010,336864,2238.29
1011,514750,1024.51
1012,685244,3529.86
1013,898611,5175.889999999999
1014,662252,1654.2
1015,601544,6544.43
1016,868190,330.95
1017,458317,89.32
1018,844740,2938.9700000000003
1019,254946,5100.360000000001
1020,510185,3350.95
1021,165486,1780.2499999999998
1022,841401,2267.44
1023,901370,4244.46
1024,609045,6159.200000000001
1025,624820,1573.19
1026,452528,3761.3800000000006
1027,746288,2734.12
1028,699201,2460.2599999999998
1029,712332,116.64
1030,620198,4620.1900000000005
1031,336822,3275.28
1032,603904,4769.300000000001
1033,724052,206.13
1034,551546,2243.1
1035,561754,2509.37
1036,620764,1715.58
1037,188880,3070.95
1038,218732,5993.11
1039,912821,2477.29
1040,758373,3406.75
1041,570423,2812.7799999999997
1042,778434,1300.6000000000001
1043,863870,707.77
1044,420052,1182
1045,257325,3094.52
1046,963570,1716.11
1047,725706,105.96
1048,162818,6448.69
1049,770232,2425.02
1050,926627,3054.9500000000003
1051,580161,2045.1399999999999
1052,497156,2184.2
1053,443048,2287.55
1054,852079,3797.2400000000002
1055,957919,4785.59
1056,397528,210.18
1057,780240,3567.5099999999998
1058,164252,3963.3500000000004
1059,677488,261.12
1060,891358,3398.56
1061,815023,1456.96
1062,501147,5650.99
1063,529491,2828.48
1064,368326,1806.13
1065,791720,4285.38
1066,837496,818.1300000000001
1067,222241,4388.51
1068,911929,189.92
1069,750507,3813.23
1070,714391,1007.5500000000001
1071,472625,1582.7099999999998
1072,302683,974.0999999999999
1073,1606,1301.52
1074,431632,2460.58
1075,891502,4659.23
1076,757050,2931.0999999999995
1077,975192,2852.95
1078,569424,2083.29
1079,152239,883.79
1080,748774,3936.29
1081,195468,2235.68
1082,615155,2824.37
1083,70795,4893.77
1084,879543,3566.77
1085,263376,3630.1699999999996
1086,246616,4801.01
1087,585653,517.6800000000001
1088,846859,3101.5999999999995
1089,688827,838.17
1090,971082,2098.34
1091,473316,3065.17
1092,151052,293.6
1093,722949,6292.88
1094,260916,2415.9299999999994
1095,458644,3466.92
1096,185854,1189.6399999999999
1097,158853,1341.8999999999999
1098,811167,3610.83
1099,210676,5853.88
1100,188530,3082.14
1101,189459,2543.68
1102,487469,1447.38
1103,855646,2676.79
1104,305991,397.59000000000003
1105,814604,801.2
1106,498959,3065.71
1107,779937,904.8699999999999
1108,246647,3422.8399999999997
1109,555940,416.9
1110,616950,5437.49
1111,962065,215.46
1112,172221,433.27000000000004
1113,394730,2615.83
1114,554558,285.49
1115,49983,1798.17
1116,147461,1163.27
1117,877934,20.02
1118,180736,2866.0899999999997
1119,686123,2874.76
1120,159799,51.92
1121,218677,3006.08
1122,397520,500.09
1123,990439,994.26
1124,833700,2681.2799999999997
1125,465319,6874.869999999999
1126,824501,2176.7
1127,564683,3848.1900000000005
1128,320233,2593.84
1129,792804,1049.13
1130,562198,2167.02
1131,382358,2550.47
1132,187723,1925.3400000000001
1133,709695,1446.4099999999999
1134,981774,3392.5600000000004
1135,533325,1802.79
1136,777549,407.29
1137,168209,6614.25
1138,170369,4397.280000000001
1139,648054,271.11
1140,661257,6226.26
1141,690193,3820.08
1142,113000,1499.76
1143,770727,3210.83
1144,648716,5147.86
1145,800643,2709.47
1146,40358,3556.84
1147,112733,2943.44
1148,662639,1506.77
1149,601147,1566.88
1150,292117,2180.4199999999996
1151,124408,3888.23
1152,371663,5227.780000000001
1153,635876,5743.150000000001
1154,575221,2209.64
1155,574584,672.99
1156,71152,1990.27
1157,390911,4204.5599999999995
1158,542748,190.64000000000001
1159,600243,3449.95
1160,509658,2332.39
1161,323934,3183.9199999999996
1162,648526,1871.29
1163,314136,1536.7599999999998
1164,952196,3278.04
1165,855357,2738.8599999999997
1166,344777,1482.56
1167,535780,6221.610000000001
1168,244681,775.48
1169,644657,2152.9900000000002
1170,779964,575.96
1171,859804,1484.3000000000002
1172,170192,206.64
1173,42566,1358.7
1174,938096,3363.24
1175,202663,2001.6399999999999
1176,441230,2788.0800000000004
1177,147714,139
1178,982097,3970.65
1179,752037,1203.65
1180,135014,7000.94
1181,607252,2753.43
1182,789101,5207.549999999999
1183,988539,1841.8200000000002
1184,268711,6073.34
1185,783093,1390.42
1186,920371,1338.87
1187,141363,689.48
1188,980523,2521.31
1189,423564,4028.7700000000004
1190,665586,4684.75
1191,221702,1449.54
1192,817802,969.1099999999999
1193,373941,3366.91
1194,503630,1370.5700000000002
1195,123396,3518.3900000000003
1196,53757,5942.85
1197,633942,760.1700000000001
1198,946947,943.0000000000001
1199,335625,4221.83
1200,179945,4345.889999999999
1201,370727,3035.6899999999996
1202,565742,247.05
1203,387994,574.7
1204,527081,1229.1399999999999
1205,136513,3217.68
1206,774690,5521.4
1207,860035,1128.72
1208,555635,2297.67
1209,129422,4247
1210,816295,216.9
1211,546018,1766.8600000000001
1212,768348,1210.79
1213,276730,2575.11
1214,452746,756.56
1215,684940,1843.49
1216,303006,2458.06
1217,709126,1220.74
1218,980119,2797.77
1219,876157,760.16
1220,634744,1045.2
1221,633799,5701.03
1222,587698,1817.7000000000003
1223,72943,2327.84
1224,405147,4867.179999999999
1225,659900,180.75
1226,960242,136.5
1227,359235,1909.8099999999997
1228,132271,2211.92
1229,630241,4291.04
1230,71805,2.09
1231,136651,3044.44
1232,754757,2141.5499999999997
1233,905214,1086.75
1234,712155,3889.37
1235,919553,2638.7900000000004
1236,369976,4175.379999999999
1237,929654,5951.650000000001
1238,890884,1941.6799999999998
1239,582598,437.5
1240,881554,234.25000000000003
1241,821738,2758.3300000000004
